,location,date,total_vaccinations_no_boosters,total_vaccinations_no_boosters_per_hundred,total_boosters,total_boosters_per_hundred
41084,World,2021-06-02,2048742304.0,26.02,51815.0,0.0
41085,World,2021-06-03,2083796640.0,26.46,53656.0,0.0
41086,World,2021-06-04,2123132263.0,26.96,55450.0,0.0
41087,World,2021-06-05,2155655335.0,27.37,56141.0,0.0
41088,World,2021-06-06,2181924949.0,27.71,56389.0,0.0
41089,World,2021-06-07,2213311164.0,28.11,57918.0,0.0
41090,World,2021-06-08,2248481613.0,28.55,59811.0,0.0
41091,World,2021-06-09,2285613499.0,29.02,61658.0,0.0
41092,World,2021-06-10,2324825549.0,29.52,63442.0,0.0
41093,World,2021-06-11,2361741525.0,29.99,64983.0,0.0
41094,World,2021-06-12,2392804314.0,30.39,65527.0,0.0
41095,World,2021-06-13,2420186218.0,30.73,65763.0,0.0
41096,World,2021-06-14,2448534712.0,31.09,67240.0,0.0
41097,World,2021-06-15,2488072024.0,31.6,68867.0,0.0
41098,World,2021-06-16,2529610324.0,32.12,70369.0,0.0
41099,World,2021-06-17,2574997870.0,32.7,71918.0,0.0
41100,World,2021-06-18,2618510460.0,33.25,73353.0,0.0
41101,World,2021-06-19,2656157353.0,33.73,73894.0,0.0
41102,World,2021-06-20,2689615716.0,34.15,74046.0,0.0
41103,World,2021-06-21,2732372660.0,34.7,75110.0,0.0
41104,World,2021-06-22,2776121265.0,35.25,76461.0,0.0
41105,World,2021-06-23,2819786755.0,35.81,77769.0,0.0
41106,World,2021-06-24,2868215817.0,36.42,79241.0,0.0
41107,World,2021-06-25,2913611201.0,37.0,80731.0,0.0
41108,World,2021-06-26,2955695461.0,37.53,81395.0,0.0
41109,World,2021-06-27,2990751926.0,37.98,81617.0,0.0
41110,World,2021-06-28,3028970351.0,38.46,82822.0,0.0
41111,World,2021-06-29,3070506550.0,38.99,85050.0,0.0
41112,World,2021-06-30,3108312633.0,39.48,386061.0,0.0
41113,World,2021-07-01,3151864493.0,40.02,649072.0,0.01
41114,World,2021-07-02,3186222074.0,40.46,1000563.0,0.01
41115,World,2021-07-03,3220212091.0,40.9,1123464.0,0.01
41116,World,2021-07-04,3244837887.0,41.199999999999996,1463999.0,0.02
41117,World,2021-07-05,3277495909.0,41.62,1880295.0,0.02
41118,World,2021-07-06,3309905976.0,42.03,2251320.0,0.03
41119,World,2021-07-07,3342676227.0,42.449999999999996,2571085.0,0.03
41120,World,2021-07-08,3381636352.0,42.94,2845315.0,0.04
41121,World,2021-07-09,3408136778.0,43.28,3000578.0,0.04
41122,World,2021-07-10,3437120037.0,43.64,3055036.0,0.04
41123,World,2021-07-11,3458389370.0,43.92,3186641.0,0.04
41124,World,2021-07-12,3488269248.0,44.300000000000004,3401325.0,0.04
41125,World,2021-07-13,3523028233.0,44.730000000000004,3588286.0,0.05
41126,World,2021-07-14,3559017885.0,45.190000000000005,3708261.0,0.05
41127,World,2021-07-15,3592220767.0,45.62,5696419.0,0.07
41128,World,2021-07-16,3624570656.0,46.03,5753148.0,0.07
41129,World,2021-07-17,3653480156.0,46.4,5795307.0,0.07
41130,World,2021-07-18,3673390216.0,46.65,5892849.0,0.07
41131,World,2021-07-19,3706719637.0,47.07,5951866.0,0.08
41132,World,2021-07-20,3739879688.0,47.49,6004657.0,0.08
41133,World,2021-07-21,3772221716.0,47.9,6055843.0,0.08
41134,World,2021-07-22,3810953442.0,48.39,6112088.0,0.08
41135,World,2021-07-23,3849073266.0,48.88,6146156.0,0.08
41136,World,2021-07-24,3880240588.0,49.27,6185349.0,0.08
41137,World,2021-07-25,3907219910.0,49.620000000000005,6351720.0,0.08
41138,World,2021-07-26,3947948079.0,50.14,6571627.0,0.08
41139,World,2021-07-27,3988392857.0,50.63999999999999,6794270.0,0.09
41140,World,2021-07-28,4030575274.0,51.18,7018707.0,0.09
41141,World,2021-07-29,4076117837.0,51.76,7242211.0,0.09
41142,World,2021-07-30,4118849251.0,52.309999999999995,7387524.0,0.09
41143,World,2021-07-31,4151379280.0,52.72,7437905.0,0.09
41144,World,2021-08-01,4190614306.0,53.21,7524861.0,0.1
41145,World,2021-08-02,4229099998.0,53.699999999999996,7707676.0,0.1
41146,World,2021-08-03,4283931486.0,54.4,7932515.0,0.1
41147,World,2021-08-04,4329243112.0,54.98,8032709.0,0.1
41148,World,2021-08-05,4369817497.0,55.49,8363517.0,0.11
41149,World,2021-08-06,4407376971.0,55.97,8550782.0,0.11
41150,World,2021-08-07,4438522167.0,56.36,8704638.0,0.11
41151,World,2021-08-08,4468800588.0,56.75,8880405.0,0.11
41152,World,2021-08-09,4511243764.0,57.28,9150293.0,0.12
41153,World,2021-08-10,4550651464.0,57.79,9584523.0,0.12
41154,World,2021-08-11,4587667821.0,58.25,10039708.0,0.13
41155,World,2021-08-12,4621578208.0,58.69,10514012.0,0.13
41156,World,2021-08-13,4666087134.0,59.25,10842723.0,0.14
41157,World,2021-08-14,4697132549.0,59.65,11072930.0,0.14
41158,World,2021-08-15,4720565641.0,59.95,11313951.0,0.14
41159,World,2021-08-16,4761599163.0,60.47,11870450.0,0.15
41160,World,2021-08-17,4801187080.0,60.970000000000006,12534330.0,0.16
41161,World,2021-08-18,4838468256.0,61.44,13276171.0,0.17
41162,World,2021-08-19,4873588658.0,61.88,13844685.0,0.18
41163,World,2021-08-20,4912980617.0,62.39,14382989.0,0.18
41164,World,2021-08-21,4943859027.0,62.78,14623629.0,0.19
41165,World,2021-08-22,4972738079.0,63.14,14835386.0,0.19
41166,World,2021-08-23,5004299413.0,63.54,15392587.0,0.2
41167,World,2021-08-24,5049375238.0,64.11999999999999,15923446.0,0.2
41168,World,2021-08-25,5092372333.0,64.66000000000001,16445664.0,0.21
41169,World,2021-08-26,5133853990.0,65.19,16998563.0,0.22
41170,World,2021-08-27,5184231935.0,65.83,17451969.0,0.22
41171,World,2021-08-28,5220248273.0,66.29,17644225.0,0.22
41172,World,2021-08-29,5267095802.0,66.88,17841139.0,0.23
41173,World,2021-08-30,5301121278.0,67.32,18301593.0,0.23
41174,World,2021-08-31,5341680706.0,67.83,19197010.0,0.24
41175,World,2021-09-01,5386588226.0,68.4,19850905.0,0.25
41176,World,2021-09-02,5418963924.0,68.80999999999999,20479906.0,0.26
41177,World,2021-09-03,5446633659.0,69.16000000000001,20997629.0,0.27
41178,World,2021-09-04,5472075550.0,69.49000000000001,21160141.0,0.27
41179,World,2021-09-05,5502419041.0,69.87,21359080.0,0.27
41180,World,2021-09-06,5529000771.0,70.21,21753452.0,0.28
41181,World,2021-09-07,5565472183.0,70.67999999999999,22256843.0,0.28
41182,World,2021-09-08,5604455977.0,71.16999999999999,22768147.0,0.29
41183,World,2021-09-09,5641423399.0,71.63000000000001,23416525.0,0.3
41184,World,2021-09-10,5670274377.0,72.01,23962208.0,0.3
41185,World,2021-09-11,5703975419.0,72.42999999999999,24124006.0,0.31
41186,World,2021-09-12,5738652360.0,72.87,24360482.0,0.31
41187,World,2021-09-13,5769824970.0,73.26,24832465.0,0.32
41188,World,2021-09-14,5796791041.0,73.61000000000001,25371518.0,0.32
41189,World,2021-09-15,5827658470.0,74.0,25878760.0,0.33
41190,World,2021-09-16,5858207911.0,74.39,26356059.0,0.33
41191,World,2021-09-17,5884026087.0,74.72,26836010.0,0.34
41192,World,2021-09-18,5922551733.0,75.21,27051775.0,0.34
41193,World,2021-09-19,5948205753.0,75.53,27213349.0,0.35
41194,World,2021-09-20,5975813023.0,75.89,27716265.0,0.35
41195,World,2021-09-21,6005423686.0,76.26,28250759.0,0.36
41196,World,2021-09-22,6031944892.0,76.58999999999999,28853344.0,0.37
41197,World,2021-09-23,6064331715.0,77.00999999999999,29435545.0,0.37
41198,World,2021-09-24,6091504394.0,77.35,30845085.0,0.39
41199,World,2021-09-25,6111767934.0,77.61,31252809.0,0.4
41200,World,2021-09-26,6131136774.0,77.86,31599710.0,0.4
41201,World,2021-09-27,6176612767.0,78.42999999999999,32791095.0,0.42
41202,World,2021-09-28,6203504487.0,78.77999999999999,33877041.0,0.43
41203,World,2021-09-29,6233991566.0,79.17,34943542.0,0.44
41204,World,2021-09-30,6261512930.0,79.51,37122154.0,0.47
41205,World,2021-10-01,6282724745.0,79.78,38506701.0,0.49
41206,World,2021-10-02,6302521357.0,80.03,39261134.0,0.5
41207,World,2021-10-03,6325312885.0,80.32,39773082.0,0.51
41208,World,2021-10-04,6346638225.0,80.59,41031397.0,0.52
41209,World,2021-10-05,6377924390.0,80.99000000000001,43634905.0,0.55
41210,World,2021-10-06,6399927375.0,81.27000000000001,45262711.0,0.57
41211,World,2021-10-07,6421992830.0,81.54,46895902.0,0.6
41212,World,2021-10-08,6451306301.0,81.92,48523118.0,0.62
41213,World,2021-10-09,6470737154.0,82.17,49478818.0,0.63
41214,World,2021-10-10,6499509933.0,82.54,49992070.0,0.63
41215,World,2021-10-11,6518505522.0,82.77,51124987.0,0.65
41216,World,2021-10-12,6540204161.0,83.05,52468117.0,0.67
41217,World,2021-10-13,6561356561.0,83.32000000000001,54314933.0,0.69
41218,World,2021-10-14,6582593215.0,83.59,56008923.0,0.71
41219,World,2021-10-15,6600121572.0,83.82,57866728.0,0.73
41220,World,2021-10-16,6613526411.0,83.98,58933144.0,0.75
41221,World,2021-10-17,6639499444.0,84.30999999999999,59569477.0,0.76
41222,World,2021-10-18,6667774732.0,84.67,61190090.0,0.78
41223,World,2021-10-19,6693539514.0,85.0,62865096.0,0.8
41224,World,2021-10-20,6727600151.0,85.43,64797910.0,0.82
41225,World,2021-10-21,6751327337.0,85.74000000000001,67229674.0,0.85
41226,World,2021-10-22,6775885025.0,86.05000000000001,69494597.0,0.88
41227,World,2021-10-23,6801127008.0,86.36999999999999,71029885.0,0.9
41228,World,2021-10-24,6824023546.0,86.66,71867022.0,0.91
41229,World,2021-10-25,6841948717.0,86.88000000000001,75356552.0,0.96
41230,World,2021-10-26,6866079286.0,87.19000000000001,78129169.0,0.99
41231,World,2021-10-27,6887131157.0,87.46,81181686.0,1.03
41232,World,2021-10-28,6914759701.0,87.81,84231889.0,1.07
41233,World,2021-10-29,6949180309.0,88.24,87207671.0,1.11
41234,World,2021-10-30,6979620438.0,88.63000000000001,88863374.0,1.13
41235,World,2021-10-31,7012113822.0,89.04,89743672.0,1.14
41236,World,2021-11-01,7034530789.0,89.33,91678625.0,1.16
41237,World,2021-11-02,7058789151.0,89.64,94475293.0,1.2
41238,World,2021-11-03,7084615839.0,89.97,97772353.0,1.24
41239,World,2021-11-04,7114359088.0,90.34,100787354.0,1.28
41240,World,2021-11-05,7106670252.0,90.25,142012417.0,1.8
41241,World,2021-11-06,7132715968.0,90.58000000000001,143681480.0,1.82
41242,World,2021-11-07,7159852657.0,90.92,144866918.0,1.84
41243,World,2021-11-08,7185449525.0,91.25,148142709.0,1.88
41244,World,2021-11-09,7215803551.0,91.63,151720014.0,1.93
41245,World,2021-11-10,7250360408.0,92.07000000000001,155305710.0,1.97
41246,World,2021-11-11,7280982752.0,92.45,158718362.0,2.02
41247,World,2021-11-12,7299240411.0,92.68,173643995.0,2.21
41248,World,2021-11-13,7330987347.0,93.08999999999999,175723894.0,2.23
41249,World,2021-11-14,7356615357.0,93.42,177136480.0,2.25
41250,World,2021-11-15,7379442273.0,93.71000000000001,181151456.0,2.3
41251,World,2021-11-16,7403247675.0,94.01,184713166.0,2.35
41252,World,2021-11-17,7431710406.0,94.36999999999999,188967369.0,2.4
41253,World,2021-11-18,7457317418.0,94.7,193291293.0,2.45
41254,World,2021-11-19,7469884117.0,94.85,213808598.0,2.72
41255,World,2021-11-20,7501762148.0,95.26,216227487.0,2.75
41256,World,2021-11-21,7527030061.0,95.58,218309314.0,2.77
41257,World,2021-11-22,7550968476.0,95.89,223068219.0,2.83
41258,World,2021-11-23,7577768324.0,96.23,227504441.0,2.89
41259,World,2021-11-24,7611812737.0,96.66,231848726.0,2.94
41260,World,2021-11-25,7635008558.0,96.95,236199962.0,3.0
41261,World,2021-11-26,7667951167.0,97.38000000000001,240565108.0,3.05
41262,World,2021-11-27,7693607189.0,97.7,244246612.0,3.1
41263,World,2021-11-28,7731261734.0,98.18,246537948.0,3.13
41264,World,2021-11-29,7760864711.0,98.55999999999999,250745369.0,3.18
41265,World,2021-11-30,7796373473.0,99.0,256847726.0,3.26
41266,World,2021-12-01,7832489666.0,99.46,263209633.0,3.34
41267,World,2021-12-02,7864967992.0,99.87,269449381.0,3.42
41268,World,2021-12-03,7859755756.0,99.80999999999999,307264658.0,3.9
41269,World,2021-12-04,7892746933.0,100.23,311838263.0,3.96
41270,World,2021-12-05,7921597220.0,100.59,314736779.0,4.0
41271,World,2021-12-06,7945063575.0,100.88999999999999,320423281.0,4.07
41272,World,2021-12-07,7969328837.0,101.19,326477722.0,4.15
41273,World,2021-12-08,8000163941.0,101.58999999999999,333111949.0,4.23
41274,World,2021-12-09,8031596830.0,101.99,340833384.0,4.33
41275,World,2021-12-10,8029899737.0,101.97,372493650.0,4.73
41276,World,2021-12-11,8069034468.0,102.46000000000001,377892449.0,4.8
41277,World,2021-12-12,8093397425.0,102.78,383741653.0,4.87
41278,World,2021-12-13,8115929273.0,103.06,390559032.0,4.96
41279,World,2021-12-14,8148633118.0,103.47,398935782.0,5.07
41280,World,2021-12-15,8178641202.0,103.85000000000001,408378426.0,5.19
41281,World,2021-12-16,8202159811.0,104.16,417552365.0,5.3
41282,World,2021-12-17,8235624846.0,104.58,426942712.0,5.42
41283,World,2021-12-18,8260892659.0,104.89999999999999,436547965.0,5.54
41284,World,2021-12-19,8287823364.0,105.25,443561521.0,5.63
41285,World,2021-12-20,8322597224.0,105.67999999999999,453494296.0,5.76
41286,World,2021-12-21,8349214415.0,106.02,464728709.0,5.9
41287,World,2021-12-22,8373700297.0,106.33,474746667.0,6.03
41288,World,2021-12-23,8408835874.0,106.78,482652409.0,6.13
41289,World,2021-12-24,8438187061.0,107.15,486331437.0,6.18
41290,World,2021-12-25,8463430391.0,107.47000000000001,489115192.0,6.21
41291,World,2021-12-26,8486012705.0,107.76,491772937.0,6.24
41292,World,2021-12-27,8511465270.0,108.08,499002742.0,6.34
41293,World,2021-12-28,8549913844.0,108.57,507577867.0,6.45
41294,World,2021-12-29,8580791714.0,108.96000000000001,515863303.0,6.55
41295,World,2021-12-30,8611016751.0,109.35,523652840.0,6.65
41296,World,2021-12-31,8639547035.0,109.71,527407323.0,6.7
41297,World,2022-01-01,8657759852.0,109.94,529986144.0,6.73
41298,World,2022-01-02,8676927918.0,110.19,532687851.0,6.76
41299,World,2022-01-03,8702951272.0,110.52,538884397.0,6.84
41300,World,2022-01-04,8734547188.0,110.91,547059048.0,6.95
41301,World,2022-01-05,8761294904.0,111.26,555393155.0,7.05
41302,World,2022-01-06,8580124004.0,108.95,773954372.0,9.83
41303,World,2022-01-07,8607766841.0,109.30000000000001,781710103.0,9.93
41304,World,2022-01-08,8625943335.0,109.54,789266424.0,10.02
41305,World,2022-01-09,8652172134.0,109.86,795816302.0,10.11
41306,World,2022-01-10,8703294667.0,110.52000000000001,804005072.0,10.21
41307,World,2022-01-11,8732036171.0,110.88999999999999,813072876.0,10.32
41308,World,2022-01-12,8757433716.0,111.21000000000001,822089678.0,10.44
41309,World,2022-01-13,8776061436.0,111.44,841869525.0,10.69
41310,World,2022-01-14,8792630623.0,111.64999999999999,851135741.0,10.81
41311,World,2022-01-15,8815084750.0,111.94,858275296.0,10.9
41312,World,2022-01-16,8837720023.0,112.23,865778461.0,10.99
41313,World,2022-01-17,8859194681.0,112.5,875744029.0,11.12
41314,World,2022-01-18,8875681551.0,112.7,884099443.0,11.23
41315,World,2022-01-19,8907172004.0,113.11,893139669.0,11.34
41316,World,2022-01-20,8927483996.0,113.36999999999999,902035907.0,11.45
41317,World,2022-01-21,8951213051.0,113.66999999999999,911178334.0,11.57
41318,World,2022-01-22,8969392879.0,113.9,916924529.0,11.64
41319,World,2022-01-23,8996497312.0,114.24000000000001,921835097.0,11.71
41320,World,2022-01-24,9013727327.0,114.46000000000001,929089691.0,11.8
41321,World,2022-01-25,9035614111.0,114.72999999999999,936820923.0,11.9
41322,World,2022-01-26,9054324377.0,114.98,944396453.0,11.99
41323,World,2022-01-27,9068005265.0,115.15,953475767.0,12.11
41324,World,2022-01-28,9089813874.0,115.41999999999999,961365334.0,12.21
41325,World,2022-01-29,9103091410.0,115.6,965592488.0,12.26
41326,World,2022-01-30,9116069235.0,115.76000000000002,969927869.0,12.32
41327,World,2022-01-31,9128017039.0,115.91000000000001,975837975.0,12.39
41328,World,2022-02-01,9136551119.0,116.03,984761509.0,12.5
41329,Yemen,2021-05-09,18555.0,0.06,0.0,0.0
41330,Yemen,2021-05-29,104070.0,0.34,0.0,0.0
41331,Yemen,2021-06-07,196234.0,0.64,0.0,0.0
41332,Yemen,2021-06-10,221380.0,0.73,0.0,0.0
41333,Yemen,2021-06-16,235855.0,0.77,0.0,0.0
41334,Yemen,2021-06-20,251385.0,0.82,0.0,0.0
41335,Yemen,2021-06-27,268753.0,0.88,0.0,0.0
41336,Yemen,2021-07-12,297405.0,0.98,0.0,0.0
41337,Yemen,2021-07-27,311483.0,1.02,0.0,0.0
41338,Yemen,2021-09-12,322934.0,1.06,0.0,0.0
41339,Yemen,2021-10-11,460159.0,1.51,0.0,0.0
41340,Yemen,2021-10-28,534590.0,1.75,0.0,0.0
41341,Yemen,2021-11-01,547019.0,1.79,0.0,0.0
41342,Yemen,2022-01-17,695355.0,2.28,0.0,0.0
41343,Yemen,2022-01-20,713432.0,2.34,0.0,0.0
41344,Yemen,2022-01-26,732786.0,2.4,0.0,0.0
41345,Yemen,2022-01-31,744060.0,2.44,0.0,0.0
41346,Zambia,2021-04-14,0.0,0.0,0.0,0.0
41347,Zambia,2021-04-15,106.0,0.0,0.0,0.0
41348,Zambia,2021-04-18,1316.0,0.01,0.0,0.0
41349,Zambia,2021-04-19,2114.0,0.01,0.0,0.0
41350,Zambia,2021-04-20,3391.0,0.02,0.0,0.0
41351,Zambia,2021-04-21,9006.0,0.05,0.0,0.0
41352,Zambia,2021-04-22,12543.0,0.07,0.0,0.0
41353,Zambia,2021-04-25,14012.0,0.07,0.0,0.0
41354,Zambia,2021-04-28,21919.0,0.12,0.0,0.0
41355,Zambia,2021-04-29,26580.0,0.14,0.0,0.0
41356,Zambia,2021-04-30,32034.0,0.17,0.0,0.0
41357,Zambia,2021-05-02,43147.0,0.23,0.0,0.0
41358,Zambia,2021-05-03,45740.0,0.24,0.0,0.0
41359,Zambia,2021-05-04,51784.0,0.27,0.0,0.0
41360,Zambia,2021-05-05,58982.0,0.31,0.0,0.0
41361,Zambia,2021-05-06,64011.0,0.34,0.0,0.0
41362,Zambia,2021-05-08,77348.0,0.41,0.0,0.0
41363,Zambia,2021-05-10,81459.0,0.43,0.0,0.0
41364,Zambia,2021-05-12,90916.0,0.48,0.0,0.0
41365,Zambia,2021-05-14,100373.0,0.53,0.0,0.0
41366,Zambia,2021-05-15,107790.0,0.57,0.0,0.0
41367,Zambia,2021-05-17,114767.0,0.61,0.0,0.0
41368,Zambia,2021-05-19,120209.0,0.64,0.0,0.0
41369,Zambia,2021-05-20,126291.0,0.67,0.0,0.0
41370,Zambia,2021-05-21,129941.0,0.69,0.0,0.0
41371,Zambia,2021-05-22,134832.0,0.71,0.0,0.0
41372,Zambia,2021-05-23,138201.0,0.73,0.0,0.0
41373,Zambia,2021-05-25,144085.0,0.76,0.0,0.0
41374,Zambia,2021-05-26,145198.0,0.77,0.0,0.0
41375,Zambia,2021-05-27,146129.0,0.77,0.0,0.0
41376,Zambia,2021-05-28,146645.0,0.78,0.0,0.0
41377,Zambia,2021-05-29,147033.0,0.78,0.0,0.0
41378,Zambia,2021-06-02,147115.0,0.78,0.0,0.0
41379,Zambia,2021-06-15,148304.0,0.78,0.0,0.0
41380,Zambia,2021-06-24,149002.0,0.79,0.0,0.0
41381,Zambia,2021-06-25,149699.0,0.79,0.0,0.0
41382,Zambia,2021-06-26,150476.0,0.8,0.0,0.0
41383,Zambia,2021-06-27,151205.0,0.8,0.0,0.0
41384,Zambia,2021-06-29,153106.0,0.81,0.0,0.0
41385,Zambia,2021-06-30,154819.0,0.82,0.0,0.0
41386,Zambia,2021-07-01,156584.0,0.83,0.0,0.0
41387,Zambia,2021-07-02,158786.0,0.84,0.0,0.0
41388,Zambia,2021-07-03,162383.0,0.86,0.0,0.0
41389,Zambia,2021-07-04,164370.0,0.87,0.0,0.0
41390,Zambia,2021-07-07,169922.0,0.9,0.0,0.0
41391,Zambia,2021-07-08,171238.0,0.91,0.0,0.0
41392,Zambia,2021-07-09,175244.0,0.93,0.0,0.0
41393,Zambia,2021-07-10,181219.0,0.96,0.0,0.0
41394,Zambia,2021-07-11,191272.0,1.01,0.0,0.0
41395,Zambia,2021-07-12,197744.0,1.05,0.0,0.0
41396,Zambia,2021-07-13,210992.0,1.12,0.0,0.0
41397,Zambia,2021-07-14,215784.0,1.14,0.0,0.0
41398,Zambia,2021-07-15,243818.0,1.29,0.0,0.0
41399,Zambia,2021-07-16,260882.0,1.38,0.0,0.0
41400,Zambia,2021-07-17,275253.0,1.45,0.0,0.0
41401,Zambia,2021-07-18,283617.0,1.5,0.0,0.0
41402,Zambia,2021-07-19,289948.0,1.53,0.0,0.0
41403,Zambia,2021-07-20,301220.0,1.59,0.0,0.0
41404,Zambia,2021-07-21,312479.0,1.65,0.0,0.0
41405,Zambia,2021-07-22,322358.0,1.7,0.0,0.0
41406,Zambia,2021-07-24,343223.0,1.81,0.0,0.0
41407,Zambia,2021-07-26,361333.0,1.91,0.0,0.0
41408,Zambia,2021-07-27,381015.0,2.01,0.0,0.0
41409,Zambia,2021-07-28,400639.0,2.12,0.0,0.0
41410,Zambia,2021-07-29,413774.0,2.19,0.0,0.0
41411,Zambia,2021-07-30,424519.0,2.24,0.0,0.0
41412,Zambia,2021-07-31,433716.0,2.29,0.0,0.0
41413,Zambia,2021-08-01,438885.0,2.32,0.0,0.0
41414,Zambia,2021-08-02,441113.0,2.33,0.0,0.0
41415,Zambia,2021-08-03,444574.0,2.35,0.0,0.0
41416,Zambia,2021-08-04,454406.0,2.4,0.0,0.0
41417,Zambia,2021-08-05,465760.0,2.46,0.0,0.0
41418,Zambia,2021-08-06,478129.0,2.53,0.0,0.0
41419,Zambia,2021-08-07,490441.0,2.59,0.0,0.0
41420,Zambia,2021-08-09,496594.0,2.62,0.0,0.0
41421,Zambia,2021-08-10,503707.0,2.66,0.0,0.0
41422,Zambia,2021-08-11,511417.0,2.7,0.0,0.0
41423,Zambia,2021-08-13,520283.0,2.75,0.0,0.0
41424,Zambia,2021-08-15,522150.0,2.76,0.0,0.0
41425,Zambia,2021-08-17,527205.0,2.79,0.0,0.0
41426,Zambia,2021-08-18,531885.0,2.81,0.0,0.0
41427,Zambia,2021-08-19,536479.0,2.84,0.0,0.0
41428,Zambia,2021-08-21,548267.0,2.9,0.0,0.0
41429,Zambia,2021-08-23,552288.0,2.92,0.0,0.0
41430,Zambia,2021-08-24,556766.0,2.94,0.0,0.0
41431,Zambia,2021-08-25,558307.0,2.95,0.0,0.0
41432,Zambia,2021-08-26,562630.0,2.97,0.0,0.0
41433,Zambia,2021-08-27,567261.0,3.0,0.0,0.0
41434,Zambia,2021-08-28,571356.0,3.02,0.0,0.0
41435,Zambia,2021-08-30,575032.0,3.04,0.0,0.0
41436,Zambia,2021-09-02,588857.0,3.11,0.0,0.0
41437,Zambia,2021-09-03,592863.0,3.13,0.0,0.0
41438,Zambia,2021-09-07,602996.0,3.19,0.0,0.0
41439,Zambia,2021-09-16,636600.0,3.36,0.0,0.0
41440,Zambia,2021-09-18,648103.0,3.43,0.0,0.0
41441,Zambia,2021-09-23,670361.0,3.54,0.0,0.0
41442,Zambia,2021-09-26,699210.0,3.7,0.0,0.0
41443,Zambia,2021-09-27,702462.0,3.71,0.0,0.0
41444,Zambia,2021-09-28,711264.0,3.76,0.0,0.0
41445,Zambia,2021-09-29,720260.0,3.81,0.0,0.0
41446,Zambia,2021-09-30,731450.0,3.87,0.0,0.0
41447,Zambia,2021-10-01,740374.0,3.91,0.0,0.0
41448,Zambia,2021-10-02,753555.0,3.98,0.0,0.0
41449,Zambia,2021-10-07,772322.0,4.08,0.0,0.0
41450,Zambia,2021-10-08,788042.0,4.16,0.0,0.0
41451,Zambia,2021-10-09,794718.0,4.2,0.0,0.0
41452,Zambia,2021-10-11,802043.0,4.24,0.0,0.0
41453,Zambia,2021-10-12,809988.0,4.28,0.0,0.0
41454,Zambia,2021-10-13,818523.0,4.33,0.0,0.0
41455,Zambia,2021-10-14,827347.0,4.37,0.0,0.0
41456,Zambia,2021-10-15,836099.0,4.42,0.0,0.0
41457,Zambia,2021-10-16,843347.0,4.46,0.0,0.0
41458,Zambia,2021-10-18,849060.0,4.49,0.0,0.0
41459,Zambia,2021-10-19,851990.0,4.5,0.0,0.0
41460,Zambia,2021-10-20,859618.0,4.54,0.0,0.0
41461,Zambia,2021-10-21,866486.0,4.58,0.0,0.0
41462,Zambia,2021-10-22,871881.0,4.61,0.0,0.0
41463,Zambia,2021-11-11,985443.0,5.21,0.0,0.0
41464,Zambia,2021-11-16,1001286.0,5.29,0.0,0.0
41465,Zambia,2021-11-17,1006196.0,5.32,0.0,0.0
41466,Zambia,2021-11-18,1012516.0,5.35,0.0,0.0
41467,Zambia,2021-11-19,1024730.0,5.42,0.0,0.0
41468,Zambia,2021-11-22,1029896.0,5.44,0.0,0.0
41469,Zambia,2021-11-23,1035796.0,5.47,0.0,0.0
41470,Zambia,2021-11-24,1057879.0,5.59,0.0,0.0
41471,Zambia,2021-11-27,1062540.0,5.62,0.0,0.0
41472,Zambia,2021-11-29,1086607.0,5.74,0.0,0.0
41473,Zambia,2021-12-02,1109512.0,5.86,0.0,0.0
41474,Zambia,2021-12-03,1134766.0,6.0,0.0,0.0
41475,Zambia,2021-12-06,1145089.0,6.05,0.0,0.0
41476,Zambia,2021-12-07,1153458.0,6.1,0.0,0.0
41477,Zambia,2021-12-08,1200837.0,6.35,0.0,0.0
41478,Zambia,2021-12-11,1242193.0,6.57,0.0,0.0
41479,Zambia,2021-12-12,1253211.0,6.62,0.0,0.0
41480,Zambia,2021-12-13,1264656.0,6.68,0.0,0.0
41481,Zambia,2021-12-14,1283096.0,6.78,0.0,0.0
41482,Zambia,2021-12-15,1311660.0,6.93,0.0,0.0
41483,Zambia,2021-12-16,1342989.0,7.1,0.0,0.0
41484,Zambia,2021-12-18,1407055.0,7.44,0.0,0.0
41485,Zambia,2021-12-19,1424762.0,7.53,0.0,0.0
41486,Zambia,2021-12-20,1434513.0,7.58,0.0,0.0
41487,Zambia,2021-12-21,1469501.0,7.77,0.0,0.0
41488,Zambia,2021-12-22,1507308.0,7.97,0.0,0.0
41489,Zambia,2021-12-24,1574449.0,8.32,0.0,0.0
41490,Zambia,2021-12-25,1597020.0,8.44,0.0,0.0
41491,Zambia,2021-12-29,1669400.0,8.82,0.0,0.0
41492,Zambia,2021-12-31,1730165.0,9.14,0.0,0.0
41493,Zambia,2022-01-03,1793721.0,9.48,0.0,0.0
41494,Zambia,2022-01-05,1816154.0,9.6,0.0,0.0
41495,Zambia,2022-01-06,1842432.0,9.74,0.0,0.0
41496,Zambia,2022-01-08,1896642.0,10.02,0.0,0.0
41497,Zambia,2022-01-10,1917245.0,10.13,0.0,0.0
41498,Zambia,2022-01-11,1967446.0,10.4,0.0,0.0
41499,Zambia,2022-01-12,2003194.0,10.59,0.0,0.0
41500,Zambia,2022-01-13,2039439.0,10.78,0.0,0.0
41501,Zambia,2022-01-17,2171611.0,11.48,0.0,0.0
41502,Zambia,2022-01-18,2215416.0,11.71,0.0,0.0
