,location,date,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,Mu,Omicron,S:677H.Robin1,S:677P.Pelican,non_who,others
1142,Netherlands,2021-03-22,87.23,0.05,0.0,0.0,0.22,4.6,1.01,0.15,0.0,0.0,3.59,0.32,0.05,0.17,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.95
1143,Netherlands,2021-04-05,92.23,0.0,0.0,0.0,0.08,1.55,0.21,0.05,0.0,0.0,3.08,0.0,0.0,0.05,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.57
1144,Netherlands,2021-04-19,94.45,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,1.86,0.69,0.0,0.06,1.78,0.0,0.17,0.0,0.25,0.0,0.0,0.0,0.74,0.21
1145,Netherlands,2021-05-03,94.76,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.12,0.86,0.0,0.15,2.14,0.05,0.08,0.0,0.33,0.0,0.0,0.0,0.51,0.31
1146,Netherlands,2021-05-17,95.44,0.0,0.0,0.0,0.0,0.11,0.03,0.0,0.0,0.03,0.63,1.12,0.0,0.03,2.18,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.34,0.17
1147,Netherlands,2021-05-31,93.5,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.2,3.03,0.0,0.0,2.36,0.0,0.1,0.03,0.24,0.0,0.0,0.0,0.54,0.51
1148,Netherlands,2021-06-14,85.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10.85,0.0,0.11,1.75,0.0,0.27,0.0,0.49,0.0,0.0,0.0,1.06,1.06
1149,Netherlands,2021-06-28,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.16,36.49,0.0,0.16,1.01,0.0,0.42,0.05,0.9,0.0,0.0,0.0,1.01,0.96
1150,Netherlands,2021-07-12,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,81.61,0.0,0.03,0.17,0.0,0.03,0.28,0.2,0.0,0.0,0.0,0.65,0.65
1151,Netherlands,2021-07-26,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.71,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04
1152,Netherlands,2021-08-09,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.06,0.06
1153,Netherlands,2021-08-23,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.49,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01
1154,Netherlands,2021-09-06,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,99.62,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05
1155,Netherlands,2021-09-20,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,Netherlands,2021-10-04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.82,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
1157,Netherlands,2021-10-18,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,99.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07
1158,Netherlands,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03
1159,Netherlands,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
1160,Netherlands,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0
1161,Netherlands,2021-12-13,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,94.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0,0.0,0.05,0.03
1162,Netherlands,2021-12-27,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,72.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.76,0.0,0.0,0.08,0.05
1163,Netherlands,2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96,0.0,0.0,0.0,0.0
1164,Netherlands,2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.19,0.0,0.0,0.0,0.0
1165,New Zealand,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,New Zealand,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,New Zealand,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,New Zealand,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,New Zealand,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,New Zealand,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,New Zealand,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,New Zealand,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,New Zealand,2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0
1174,New Zealand,2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16,0.0,0.0,0.0,0.0
1175,New Zealand,2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.39,0.0,0.0,0.0,0.0
1176,New Zealand,2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.45,0.0,0.0,0.0,0.0
1177,Nigeria,2021-01-04,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.83,33.83
1178,Nigeria,2021-01-25,38.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81,11.81
1179,Nigeria,2021-02-08,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,9.96,0.0,44.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.42,13.42
1180,Nigeria,2021-02-22,23.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,14.03
1181,Nigeria,2021-03-08,16.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.64,0.0,35.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58,28.58
1182,Nigeria,2021-08-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,91.37,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,5.83
1183,Nigeria,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.46,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,1.09
1184,Nigeria,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.78,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53
1185,Nigeria,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.68,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.81
1186,North Macedonia,2021-04-19,98.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,1.94
1187,Norway,2020-08-17,0.0,4.88,4.88,0.0,0.0,42.07,0.0,0.0,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.88
1188,Norway,2020-09-14,0.0,5.5,4.59,0.0,0.0,0.0,0.0,0.92,13.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.23
1189,Norway,2020-09-28,0.0,20.51,1.71,0.0,29.06,0.85,0.0,1.71,17.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.21
1190,Norway,2020-10-12,0.0,34.62,0.0,0.0,14.1,6.41,0.64,5.77,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.79
1191,Norway,2020-10-26,0.0,25.98,6.37,0.0,6.37,16.18,9.31,6.86,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.52
1192,Norway,2020-11-09,0.0,13.96,0.38,0.0,6.79,11.32,4.53,13.96,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,45.66
1193,Norway,2020-11-23,0.0,11.66,0.61,0.0,1.23,21.47,0.61,12.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,51.54
1194,Norway,2020-12-07,0.0,1.6,0.0,0.0,1.6,14.97,1.07,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.32
1195,Norway,2020-12-21,5.84,2.19,0.36,0.0,0.36,10.58,0.73,3.28,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,76.3
1196,Norway,2021-01-04,11.34,1.86,0.0,0.0,2.42,26.21,2.42,2.23,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.29,53.15
1197,Norway,2021-01-25,12.84,0.14,0.0,0.0,4.32,16.22,3.65,9.32,0.0,0.0,0.27,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.62,52.97
1198,Norway,2021-02-08,26.14,0.93,0.0,0.0,1.64,10.71,3.93,5.0,0.0,0.0,1.07,0.0,0.07,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.65,49.44
1199,Norway,2021-02-22,48.65,0.43,0.0,0.0,1.07,8.69,2.64,0.07,0.0,0.0,3.92,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,33.6
1200,Norway,2021-03-08,74.14,0.0,0.0,0.0,0.06,3.36,1.16,0.13,0.0,0.0,9.18,0.0,0.06,0.9,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66,10.95
1201,Norway,2021-03-22,88.15,0.0,0.0,0.0,0.0,0.96,0.48,0.3,0.0,0.0,5.15,0.0,0.0,1.74,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,3.1
1202,Norway,2021-04-05,92.55,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,3.99,0.0,0.0,1.58,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.64
1203,Norway,2021-04-19,96.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.89,0.05,0.05,0.59,0.05,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1.1,1.05
1204,Norway,2021-05-03,97.61,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.0,0.0,0.48,0.3,0.0,0.54,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.01,0.71
1205,Norway,2021-05-17,96.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.23,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66
1206,Norway,2021-05-31,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63
1207,Norway,2021-06-14,91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,8.11,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52
1208,Norway,2021-06-28,78.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,20.58,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96
1209,Norway,2021-07-12,42.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,56.75,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.68,0.68
1210,Norway,2021-07-26,13.23,0.0,0.0,0.0,0.56,0.22,0.0,0.11,0.0,0.0,0.22,85.2,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.24
1211,Norway,2021-08-09,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.47,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,Norway,2021-08-23,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,Norway,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05
1214,Norway,2021-09-20,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,Norway,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,Norway,2021-10-18,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,Norway,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,Norway,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,Norway,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0
1220,Norway,2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.05,0.05
1221,Norway,2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.54,0.0,0.0,0.0,0.0
1222,Norway,2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.43,0.0,0.0,0.06,0.06
1223,Norway,2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7,0.0,0.0,0.0,0.0
1224,Pakistan,2021-04-19,94.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2.18
1225,Pakistan,2021-06-14,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42,21.89,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1.99
1226,Pakistan,2021-08-09,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,Pakistan,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,Pakistan,2021-09-06,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56
1229,Papua New Guinea,2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1230,Papua New Guinea,2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1231,Papua New Guinea,2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.83
1232,Papua New Guinea,2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1233,Papua New Guinea,2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1234,Papua New Guinea,2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1235,Papua New Guinea,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,3.77
1236,Papua New Guinea,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,Papua New Guinea,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8
1238,Papua New Guinea,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9
1239,Papua New Guinea,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,Papua New Guinea,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,Peru,2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1242,Peru,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.28
1243,Peru,2020-12-21,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.66,0.0,0.0,0.0,0.0,98.68,97.36
1244,Peru,2021-01-04,0.6,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12,0.0,0.0,2.98,0.0,0.0,0.0,0.0,86.3,84.51
1245,Peru,2021-01-25,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,22.16,0.0,0.0,0.0,0.0,72.15,72.15
1246,Peru,2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,7.97,0.0,0.0,24.64,0.0,0.0,0.0,0.0,66.67,66.67
1247,Peru,2021-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,33.58,0.0,0.0,0.0,0.0,56.72,56.72
1248,Peru,2021-03-08,0.54,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,9.14,0.0,0.0,59.68,0.0,0.0,0.0,0.0,29.56,29.02
1249,Peru,2021-03-22,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.07,0.0,0.0,75.57,0.0,0.0,0.0,0.0,12.6,12.6
1250,Peru,2021-04-05,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,0.0,0.0,69.27,0.0,0.0,0.0,0.0,14.15,14.15
1251,Peru,2021-04-19,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73,0.0,0.0,75.74,0.0,0.0,0.0,0.0,5.88,5.88
1252,Peru,2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15,0.0,0.0,81.85,0.0,0.0,0.0,0.0,4.0,4.0
1253,Peru,2021-05-17,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,17.58,0.0,0.0,77.27,0.3,0.0,0.0,0.0,3.33,3.33
1254,Peru,2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,0.0,0.0,73.78,0.7,0.0,0.0,0.0,1.74,1.74
1255,Peru,2021-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,19.63,0.0,0.0,77.27,0.62,0.0,0.0,0.0,2.11,2.11
1256,Peru,2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,21.89,0.0,0.0,70.28,1.41,0.0,0.0,0.0,4.41,4.41
1257,Peru,2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,31.69,0.0,0.0,61.67,1.71,0.0,0.0,0.0,3.0,3.0
1258,Peru,2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,32.59,0.0,0.0,54.44,3.58,0.0,0.0,0.0,0.69,0.69
1259,Peru,2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69,0.0,0.0,35.24,0.0,0.0,37.2,7.09,0.0,0.0,0.0,0.78,0.78
1260,Peru,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.42,0.0,0.0,38.21,0.0,0.0,32.82,6.78,0.0,0.0,0.0,0.77,0.77
1261,Peru,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04,0.0,0.0,27.59,0.0,0.0,23.97,5.75,0.0,0.0,0.0,0.65,0.65
1262,Peru,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52,0.0,0.0,24.56,0.0,0.0,14.41,4.51,0.0,0.0,0.0,0.0,0.0
1263,Peru,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1,0.0,0.0,15.97,0.0,0.0,8.16,4.43,0.0,0.0,0.0,0.34,0.34
1264,Peru,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.08,0.0,0.0,7.06,0.0,0.0,2.8,2.07,0.0,0.0,0.0,-0.01,-0.01
1265,Peru,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.08,0.0,0.0,4.29,0.0,0.0,1.24,1.38,0.0,0.0,0.0,0.01,0.01
