,location,date,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,excess_mortality_count_week,excess_mortality_count_week_pm,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k
7473,Equatorial Guinea,2020-12-21,,,,,,,524.651849793074,1435.47672551676,-221.63861793505,36.1856063519998,99.0058373709999,-15.286571055
7474,Equatorial Guinea,2020-12-28,,,,,,,541.48191694369,1480.35236581246,-224.765937042251,37.3463878969998,102.100941782,-15.502264449
7475,Equatorial Guinea,2021-01-04,,,,,,,558.374216170818,1516.89815787002,-232.736836606444,38.5114616319998,104.621530713,-16.052022987
7476,Equatorial Guinea,2021-01-11,,,,,,,574.723925922274,1547.30684738808,-239.918257776596,39.6391125899998,106.718839374,-16.547330646
7477,Equatorial Guinea,2021-01-18,,,,,,,591.07363567373,1587.23001525107,-231.481691224845,40.7667635479998,109.472368285,-15.965454729
7478,Equatorial Guinea,2021-01-25,,,,,,,613.114065237881,1647.72922626245,-230.989816370045,42.2869074459998,113.645041335,-15.931529775
7479,Equatorial Guinea,2021-02-01,,,,,,,630.222585839905,1691.54368842096,-224.778954758106,43.4668941209998,116.666955545,-15.5031622900002
7480,Equatorial Guinea,2021-02-08,,,,,,,650.884022334087,1747.26504005506,-218.225584713786,44.8919278989998,120.51009628,-15.0511717580002
7481,Equatorial Guinea,2021-02-15,,,,,,,667.604989145155,1787.69101664736,-216.500345653421,46.0451847169998,123.298304262,-14.9321808090002
7482,Equatorial Guinea,2021-02-22,,,,,,,680.912048682667,1834.96283678988,-211.1961072633,46.9629819539998,126.558674879,-14.5663437640002
7483,Equatorial Guinea,2021-03-01,,,,,,,694.473869698703,1879.58297582917,-204.051629924782,47.8983502689998,129.636157189,-14.0735841470002
7484,Equatorial Guinea,2021-03-08,,,,,,,709.059486370264,1922.12194835902,-196.553415647024,48.9043304889998,132.570099984,-13.5564270450002
7485,Equatorial Guinea,2021-03-15,,,,,,,722.708552866354,1956.85134172142,-189.67954325345,49.8457161859998,134.965410622,-13.0823312410002
7486,Equatorial Guinea,2021-03-22,,,,,,,735.837131880186,1987.81899742248,-183.69974170836,50.7512034959998,137.101271573,-12.6699001310002
7487,Equatorial Guinea,2021-03-29,,,,,,,751.373796201824,2023.15961579518,-179.599584539243,51.8227781399997,139.538738829,-12.3871094130002
7488,Equatorial Guinea,2021-04-05,,,,,,,763.442917171162,2055.3097046992,-177.432248064405,52.6551938849997,141.756153028,-12.2376266950002
7489,Equatorial Guinea,2021-04-12,,,,,,,777.744551797442,2085.1217169203,-176.963169207844,53.6415876639997,143.812308437,-12.205273997
7490,Equatorial Guinea,2021-04-19,,,,,,,790.202570215222,2108.96710465519,-179.212146855556,54.5008259389997,145.456941567,-12.360387564
7491,Equatorial Guinea,2021-04-26,,,,,,,802.952112068835,2137.49936791735,-180.331457487948,55.3801707899997,147.424831792,-12.4375872040001
7492,Equatorial Guinea,2021-05-03,,,,,,,809.748931861074,2164.1834085368,-182.142868645062,55.8489522219997,149.265248804,-12.5625215030001
7493,Equatorial Guinea,2021-05-10,,,,,,,819.03984129098,2189.22625024392,-182.740353922775,56.4897527669997,150.992471175,-12.6037304820001
7494,Equatorial Guinea,2021-05-17,,,,,,,833.141735076391,2219.3720409297,-184.030610183806,57.4623702799997,153.071647519,-12.6927203620001
7495,Equatorial Guinea,2021-05-24,,,,,,,850.690089102589,2254.76207959107,-190.32863801026,58.6726925749997,155.512523327,-13.1270997620001
7496,Equatorial Guinea,2021-05-31,,,,,,,867.636201411154,2295.52240757248,-194.010187463496,59.8414778359997,158.323791759,-13.3810188120001
7497,Equatorial Guinea,2021-06-07,,,,,,,881.44140153642,2333.37707821859,-199.173451632286,60.7936321789997,160.934654965,-13.7371327660001
7498,Equatorial Guinea,2021-06-14,,,,,,,895.476437020109,2373.97632471629,-201.874051651902,61.7616384279997,163.734813494,-13.9233950450001
7499,Equatorial Guinea,2021-06-21,,,,,,,910.122219180544,2413.98845531023,-200.835901423027,62.7717683039997,166.494478227,-13.8517930950001
7500,Equatorial Guinea,2021-06-28,,,,,,,924.77973467089,2454.25484073279,-201.010861988331,63.7827074359997,169.271679094,-13.8638602480001
7501,Equatorial Guinea,2021-07-05,,,,,,,940.068176261433,2495.02139983825,-186.718938659476,64.8371619839997,172.083377291,-12.8781362640002
7502,Equatorial Guinea,2021-07-12,,,,,,,955.681429770244,2543.96555127165,-152.67181892456,65.9140190379997,175.459089771,-10.5298825170002
7503,Equatorial Guinea,2021-07-19,,,,,,,971.724139818844,2593.63071485375,-146.484049871561,67.0204960109997,178.884530965,-10.103107742
7504,Equatorial Guinea,2021-07-26,,,,,,,986.634227597294,2641.94381058119,-111.327346431501,68.0488552309997,182.21671909,-7.67832522799994
7505,Equatorial Guinea,2021-08-02,,,,,,,1003.31587717766,2679.64051982203,-77.7917688443359,69.1994003119997,184.816687587,-5.36535290199994
7506,Equatorial Guinea,2021-08-09,,,,,,,1017.96906513484,2715.32667201316,-47.9624009205,70.2100409709997,187.277986553,-3.30800045799994
7507,Equatorial Guinea,2021-08-16,,,,,,,1031.61143942703,2751.76866853437,-19.3072639922497,71.1509651019997,189.791416633,-1.33163554999995
7508,Equatorial Guinea,2021-08-23,,,,,,,1051.67026385793,2803.98499811974,20.6678571044936,72.5344363029997,193.392813537,1.42547661200004
7509,Equatorial Guinea,2021-08-30,,,,,,,1073.28850444643,2847.91446879313,60.3534535561394,74.0254615309997,196.422659965,4.16262005600003
7510,Equatorial Guinea,2021-09-06,,,,,,,1102.2872865216,2911.85945405838,102.219913791666,76.0255278859997,200.832990484,7.05017920600003
7511,Equatorial Guinea,2021-09-13,,,,,,,1141.58807688522,2973.37884790138,149.615763801368,78.7361309839997,205.07602626,10.31910425
7512,Equatorial Guinea,2021-09-20,,,,,,,1204.18601593529,3031.8017372431,198.593687328345,83.0535547799997,209.105493947,13.6971460150001
7513,Equatorial Guinea,2021-09-27,,,,,,,1237.63591680996,3086.96088742192,230.088627049716,85.3606179229997,212.909859253,15.8693741150001
7514,Equatorial Guinea,2021-10-04,,,,,,,1273.1501463054,3148.87616849289,248.825290788589,87.8100592599997,217.180199649,17.1616549650001
7515,Equatorial Guinea,2021-10-11,,,,,,,1291.13771455083,3196.5542935477,254.811785552496,89.0506744679997,220.468593401,17.5745477110001
7516,Equatorial Guinea,2021-10-18,,,,,,,1320.08091026987,3251.35628355112,267.209573221808,91.0469069929997,224.248325119,18.4296318290001
7517,Equatorial Guinea,2021-10-25,,,,,,,1338.47575430359,3288.82969963171,273.516479296312,92.3156122979997,226.83289293,18.8646235680001
7518,Equatorial Guinea,2021-11-01,,,,,,,1355.11353258911,3328.327120907,276.970646157231,93.4631315449997,229.5570578,19.1028598810001
7519,Equatorial Guinea,2021-11-08,,,,,,,1365.87731025363,3357.76839794226,274.84461565609,94.2055168459997,231.587643343,18.9562260650001
7520,Equatorial Guinea,2021-11-15,,,,,,,1377.12278582854,3387.6211821857,274.071925622432,94.9811251899997,233.646610827,18.9029330910001
7521,Equatorial Guinea,2021-11-22,,,,,,,1388.73535240425,3417.71532756558,273.087068326598,95.7820520579997,235.722225158,18.8350067920001
7522,Equatorial Guinea,2021-11-29,,,,,,,1403.63283665721,3464.01783538963,272.005171435513,96.8095420039997,238.915741624,18.7603876040001
7523,Equatorial Guinea,2021-12-06,,,,,,,1416.82204660393,3490.09699579431,271.858715915756,97.7192110719997,240.714439623,18.7502864640001
7524,Equatorial Guinea,2021-12-13,,,,,,,1431.70010542025,3517.07977301383,271.800787115731,98.7453612319997,242.575460708,18.7462910740001
7525,Equatorial Guinea,2021-12-20,,,,,,,1446.67268641508,3556.47198597897,273.014134894592,99.7780306529997,245.292369287,18.8299765220001
7526,Equatorial Guinea,2021-12-27,,,,,,,1485.56963671012,3631.57907418641,274.243765500343,102.460780618,250.472557881,18.9147850080001
7527,Equatorial Guinea,2022-01-03,,,,,,,1565.57140302762,3747.27198439427,324.129349602652,107.978558597,258.451979107,22.35542876
7528,Equatorial Guinea,2022-01-10,,,,,,,1610.72837479386,3845.7230866079,380.706268011397,111.093066637,265.242220733,26.2575785360001
7529,Equatorial Guinea,2022-01-17,,,,,,,1650.1493875384,3935.59506821821,415.541514363479,113.811961557,271.440754389,28.6601899290001
7530,Equatorial Guinea,2022-01-24,,,,,,,1673.17421504392,3983.93010375427,421.637486917057,115.400000072,274.774455718,29.0806334350001
7531,Equatorial Guinea,2022-01-31,,,,,,,1700.46268088785,4036.21158890387,427.845472945679,117.282104716,278.380346447,29.5088025890001
7532,Eritrea,2020-03-23,,,,,,,-22.303264858774,308.422156538426,-258.416221928703,-0.619283637000029,8.56380426999997,-7.17531441199998
7533,Eritrea,2020-03-30,,,,,,,-38.2594917932914,334.538406264114,-312.111561342478,-1.06233223600003,9.28896115699997,-8.66624613399997
7534,Eritrea,2020-04-06,,,,,,,-48.4001027042821,395.718798775141,-397.072067245405,-1.34390152400003,10.987726617,-11.025302148
7535,Eritrea,2020-04-13,,,,,,,-61.9388638296154,439.019862659725,-449.863516912526,-1.71982555500004,12.190045672,-12.491136014
7536,Eritrea,2020-04-20,,,,,,,-75.008185439737,457.504247490464,-505.020583508972,-2.08271489300004,12.703292371,-14.022654786
7537,Eritrea,2020-04-27,,,,,,,-89.5814669207312,481.781706361897,-580.830461196671,-2.48736393500004,13.377392469,-16.127629868
7538,Eritrea,2020-05-04,,,,,,,-105.311538140184,539.706954215149,-649.689131147644,-2.92413298100004,14.98577395,-18.03959423
7539,Eritrea,2020-05-11,,,,,,,-120.221410278894,601.954462653885,-700.614767362787,-3.33812796800005,16.714169486,-19.453620984
7540,Eritrea,2020-05-18,,,,,,,-134.275088164756,643.623876580285,-769.474215301581,-3.72834943600005,17.87118333,-21.365606948
7541,Eritrea,2020-05-25,,,,,,,-146.994258532293,710.291941315279,-846.233642503346,-4.08151629900005,19.722322249,-23.496947698
7542,Eritrea,2020-06-01,,,,,,,-156.348119805217,771.023007539987,-915.58567572529,-4.34124030200005,21.4086114900001,-25.422611032
7543,Eritrea,2020-06-08,,,,,,,-157.247596248308,817.561435052198,-986.220997589447,-4.36621561600006,22.700820807,-27.3839068020001
7544,Eritrea,2020-06-15,,,,,,,-156.205941648527,883.039040520717,-1046.59561858455,-4.33729251200006,24.518904837,-29.0602988060001
7545,Eritrea,2020-06-22,,,,,,,-157.937870102392,948.298257043061,-1073.00339769149,-4.38538210600006,26.33092497,-29.793550444
7546,Eritrea,2020-06-29,,,,,,,-159.669798556256,1014.15082138073,-1098.91449132283,-4.43347170000006,28.159420296,-30.513010864
7547,Eritrea,2020-07-06,,,,,,,-154.401070912017,1075.15770622096,-1135.21155169444,-4.28717756600006,29.853368055,-31.5208532450001
7548,Eritrea,2020-07-13,,,,,,,-152.677449230256,1122.44789081015,-1139.44840076344,-4.23931862200006,31.166451036,-31.6384957210001
7549,Eritrea,2020-07-20,,,,,,,-146.32733969109,1199.26880073059,-1189.35491553806,-4.06299829600007,33.299498946,-33.024225038
7550,Eritrea,2020-07-27,,,,,,,-148.808306550287,1251.58462555159,-1235.14763365634,-4.13188606600007,34.752126374,-34.295728614
7551,Eritrea,2020-08-03,,,,,,,-143.030949325777,1290.10603428108,-1297.66363562502,-3.97146906800007,35.821731127,-36.031579276
7552,Eritrea,2020-08-10,,,,,,,-144.246923617983,1331.2217742416,-1350.0795236463,-4.00523242000007,36.963371382,-37.4869851090001
7553,Eritrea,2020-08-17,,,,,,,-145.462897910189,1373.95296103872,-1409.79602719708,-4.03899577200007,38.149866944,-39.145103494
7554,Eritrea,2020-08-24,,,,,,,-147.467927820566,1433.05286966111,-1463.45241579092,-4.09466843800008,39.790864645,-40.634953688
7555,Eritrea,2020-08-31,,,,,,,-150.99428946986,1501.47651080577,-1508.18998427116,-4.19258316400008,41.690749779,-41.87715945
7556,Eritrea,2020-09-07,,,,,,,-148.703168529902,1565.63434438984,-1559.6607857461,-4.12896675100008,43.472188361,-43.306323536
7557,Eritrea,2020-09-14,,,,,,,-153.144478394996,1627.62395163055,-1608.29394193757,-4.25228638800008,45.193422883,-44.65669614
7558,Eritrea,2020-09-21,,,,,,,-159.500442254701,1690.74085339225,-1657.54175539885,-4.42876926800008,46.94595843,-46.024135626
7559,Eritrea,2020-09-28,,,,,,,-173.136987827264,1738.91382298069,-1697.54376898634,-4.80740843100009,48.283553262,-47.1348515960001
7560,Eritrea,2020-10-05,,,,,,,-187.873112293758,1783.3837712135,-1735.95746724316,-5.21657905300009,49.518328146,-48.2014656060001
7561,Eritrea,2020-10-12,,,,,,,-200.509825532133,1827.87609025164,-1794.19692335207,-5.56745637000009,50.753724189,-49.8185715509998
7562,Eritrea,2020-10-19,,,,,,,-213.747469320011,1872.15883812717,-1857.07212602893,-5.93501942600009,51.983301174,-51.5643959599998
7563,Eritrea,2020-10-26,,,,,,,-226.484752988575,1916.44158600269,-1919.57207865844,-6.28868923200009,53.212878159,-53.2998009879998
7564,Eritrea,2020-11-02,,,,,,,-230.829759255584,1964.6630008373,-1974.64940881417,-6.4093348550001,54.551818146,-54.8291057579998
7565,Eritrea,2020-11-09,,,,,,,-235.174765522592,2020.35256631567,-2029.09653253197,-6.5299804780001,56.0981225490001,-56.3409118999998
7566,Eritrea,2020-11-16,,,,,,,-234.164556908191,2068.88814654854,-2084.16349674369,-6.5019305190001,57.4457858100001,-57.8699288439998
7567,Eritrea,2020-11-23,,,,,,,-233.154348293791,2118.66860964895,-2139.18062864217,-6.4738805600001,58.8280151130001,-59.3975621189998
7568,Eritrea,2020-11-30,,,,,,,-232.14413967939,2168.17935097682,-2172.11788054014,-6.4458306010001,60.2027551860001,-60.3121143730002
7569,Eritrea,2020-12-07,,,,,,,-231.126606483603,2214.46580648595,-2194.81562631696,-6.4175772640001,61.4879681220001,-60.9423513650002
7570,Eritrea,2020-12-14,,,,,,,-230.876761215854,2258.24509968593,-2197.74591996669,-6.41063993500011,62.7035659320001,-61.0237153680001
7571,Eritrea,2020-12-21,,,,,,,-228.911830199472,2285.08363068299,-2259.56718738247,-6.35608067500011,63.4487780430001,-62.7402756820001
7572,Eritrea,2020-12-28,,,,,,,-227.856783923391,2302.59335282507,-2287.25442368027,-6.32678573100011,63.9349617690001,-63.5090533700001
7573,Eritrea,2021-01-04,,,,,,,-232.426383879366,2327.62557307705,-2324.66789178542,-6.45366753500011,64.6300189500001,-64.5478944880001
7574,Eritrea,2021-01-11,,,,,,,-228.168836199843,2348.70580099656,-2360.51829916392,-6.33545033100012,65.2153431300001,-65.5433348780001
7575,Eritrea,2021-01-18,,,,,,,-225.835400638423,2407.02345698243,-2390.07490254828,-6.27065898900012,66.834620412,-66.3640183500001
7576,Eritrea,2021-01-25,,,,,,,-210.64076882259,2444.63422693352,-2431.1844687746,-5.84875722200012,67.878939912,-67.5054871820001
7577,Eritrea,2021-02-01,,,,,,,-185.784237430838,2487.40578640777,-2460.81212266565,-5.15857830600012,69.0665564820001,-68.3281434780001
7578,Eritrea,2021-02-08,,,,,,,-148.033726144277,2549.19423514094,-2490.72591876305,-4.11037867800013,70.7822055360001,-69.1587449420001
7579,Eritrea,2021-02-15,,,,,,,-100.052229795677,2624.90710536082,-2514.32697268642,-2.77810038800013,72.8844870600001,-69.8140636409997
7580,Eritrea,2021-02-22,,,,,,,-65.9340291920233,2668.46492690722,-2495.36566871615,-1.83075732000014,74.0939353770001,-69.2875745659999
7581,Eritrea,2021-03-01,,,,,,,-32.9254000627505,2741.45837498387,-2456.09226442089,-0.914223170000141,76.1207080620001,-68.1970895270002
7582,Eritrea,2021-03-08,,,,,,,-0.0632068465877084,2841.78856903809,-2490.56703176748,-0.0017550330001457,78.9065265450001,-69.1543332060002
7583,Eritrea,2021-03-15,,,,,,,35.1064556420774,2943.17102590646,-2504.94271114862,0.97478345299985,81.7215626850001,-69.5534955289997
7584,Eritrea,2021-03-22,,,,,,,78.7817291476544,3045.99145309349,-2516.14668468769,2.18749299999985,84.5765262300001,-69.8645906769997
7585,Eritrea,2021-03-29,,,,,,,123.075306331292,3153.31579371129,-2526.46700044919,3.41737067699984,87.5565476940001,-70.1511497399997
7586,Eritrea,2021-04-05,,,,,,,166.702167364007,3253.38736933633,-2541.04467506556,4.62873597899983,90.3351852480001,-70.5559207639997
7587,Eritrea,2021-04-12,,,,,,,206.358066623674,3347.30368053085,-2544.36782811108,5.72984156499983,92.9429126430001,-70.6481930979997
7588,Eritrea,2021-04-19,,,,,,,245.247784266786,3433.22214935923,-2548.76474124149,6.80967296799983,95.3285679360002,-70.7702799929997
7589,Eritrea,2021-04-26,,,,,,,268.010172613018,3490.79647125941,-2551.93172974461,7.44170485799982,96.9272054310002,-70.8582161839999
7590,Eritrea,2021-05-03,,,,,,,287.767887035132,3546.10832037324,-2604.04408932165,7.99030746499982,98.4630219720001,-72.3051940939999
7591,Eritrea,2021-05-10,,,,,,,304.681548488603,3601.90691734053,-2625.30789766095,8.45994067099982,100.012353798,-72.8956156599999
7592,Eritrea,2021-05-17,,,,,,,320.577345483813,3663.43318090061,-2646.1676585547,8.90131134199982,101.720722887,-73.4748182419999
7593,Eritrea,2021-05-24,,,,,,,342.589225415968,3725.38510539616,-2643.48288409657,9.51250423899982,103.440911091,-73.4002714479999
7594,Eritrea,2021-05-31,,,,,,,375.199585033225,3790.17641594182,-2633.29983982391,10.4179798379998,105.239939112,-73.1175239339999
7595,Eritrea,2021-06-07,,,,,,,405.9668199049,3860.50063192171,-2618.95170085868,11.2722783109998,107.19259656,-72.7191263119999
7596,Eritrea,2021-06-14,,,,,,,437.596532680247,3891.38774901912,-2609.97794915781,12.1505247779998,108.050223743,-72.4699566219999
7597,Eritrea,2021-06-21,,,,,,,468.498746169987,3920.68846802417,-2597.81956355475,13.0085711349998,108.863802201,-72.1323607899999
7598,Eritrea,2021-06-28,,,,,,,501.08600136409,3956.85642905639,-2587.71319167096,13.9134052049998,109.868059945,-71.8517421999999
7599,Eritrea,2021-07-05,,,,,,,528.094579171018,3978.98492220324,-2584.44453105043,14.6633389209998,110.482490783,-71.7609829299999
7600,Eritrea,2021-07-12,,,,,,,554.615786683802,3990.35118158164,-2574.82786140744,15.3997400689998,110.798092041,-71.4939616579999
7601,Eritrea,2021-07-19,,,,,,,582.034665586922,4000.67234264228,-2561.18154964232,16.1610664109998,111.084674575,-71.1150513219999
7602,Eritrea,2021-07-26,,,,,,,612.532575999342,4014.86440101518,-2557.43425609055,17.0078866859998,111.478738385,-71.0110020899999
7603,Eritrea,2021-08-02,,,,,,,640.260061192029,4032.68298633911,-2540.48518686343,17.7777819449998,111.973498161,-70.5403857339999
7604,Eritrea,2021-08-09,,,,,,,666.543192834805,4046.69524860045,-2534.97597829286,18.5075725589998,112.362569662,-70.3874142859999
7605,Eritrea,2021-08-16,,,,,,,696.634463937522,4095.13903307719,-2522.9382579454,19.3431018829998,113.707684076,-70.0531689059999
7606,Eritrea,2021-08-23,,,,,,,728.855692248384,4150.04195782571,-2508.19230955492,20.2377726669998,115.232146218,-69.6437255079999
7607,Eritrea,2021-08-30,,,,,,,755.010445816563,4203.97997927135,-2488.99311753088,20.9639986709998,116.729816371,-69.1106311139999
7608,Eritrea,2021-09-06,,,,,,,777.083237959801,4257.95545682215,-2470.2976834615,21.5768828869998,118.228526549,-68.5915243159999
7609,Eritrea,2021-09-13,,,,,,,818.537222621497,4321.38794180567,-2452.56820824749,22.7279150139998,119.989824738,-68.0992388159999
7610,Eritrea,2021-09-20,,,,,,,839.468691252733,4384.50949762867,-2435.65189770263,23.3091086689998,121.742489512,-67.6295320539999
7611,Eritrea,2021-09-27,,,,,,,852.705042511915,4447.11943066031,-2436.53150999394,23.6766358359998,123.480948311,-67.6539558099999
7612,Eritrea,2021-10-04,,,,,,,867.433822228835,4511.04473588636,-2437.62222673431,24.0856025199998,125.255930394,-67.6842411979999
7613,Eritrea,2021-10-11,,,,,,,885.218306173433,4573.64470003517,-2414.62682473306,24.5794154199998,126.994112392,-67.0457393339999
7614,Eritrea,2021-10-18,,,,,,,897.769359322415,4635.75315689044,-2414.17054218687,24.9279142559998,128.718646952,-67.0330699639999
7615,Eritrea,2021-10-25,,,,,,,909.938624906166,4695.99905871647,-2415.69300132745,25.2658121869998,130.391464875,-67.0753433279999
7616,Eritrea,2021-11-01,,,,,,,919.940237427281,4759.86811360791,-2417.84582270522,25.5435219759998,132.164885083,-67.1351196459999
7617,Eritrea,2021-11-08,,,,,,,929.941849948397,4825.73695014322,-2419.85652844768,25.8212317649998,133.993832231,-67.1909499099999
7618,Eritrea,2021-11-15,,,,,,,940.624812404964,4891.97718031638,-2421.92950548494,26.1178602579998,135.833091681,-67.2485092299999
7619,Eritrea,2021-11-22,,,,,,,951.027813700348,4955.69674431855,-2430.05782593816,26.4067152089998,137.60236105,-67.4742042519999
7620,Eritrea,2021-11-29,,,,,,,967.733872910467,5018.731427692,-2405.74888956855,26.8705840269998,139.35261368,-66.7992301339999
7621,Eritrea,2021-12-06,,,,,,,984.680909436424,5085.04090004176,-2379.44728084107,27.3411439419998,141.193795743,-66.0689264759999
7622,Eritrea,2021-12-13,,,,,,,1008.0699379809,5138.94383867366,-2361.14622911773,27.9905754379998,142.690491769,-65.560770296
7623,Eritrea,2021-12-20,,,,,,,1084.8749629329,5203.3494828075,-2346.86400130088,30.1231822779998,144.478811183,-65.164202796
7624,Eritrea,2021-12-27,,,,,,,1188.639769015,5304.14278507876,-2336.24069659415,33.0043679209998,147.277488561,-64.86923079
7625,Eritrea,2022-01-03,,,,,,,1293.3952513264,5402.53568382722,-2323.53444924466,35.9130611769998,150.009515131,-64.516422754
7626,Eritrea,2022-01-10,,,,,,,1402.10999408074,5520.45813555651,-2288.0208823573,38.9316892439998,153.283809063,-63.530335246
7627,Eritrea,2022-01-17,,,,,,,1455.51499706153,5601.58145829731,-2254.08924756934,40.4145593389998,155.536319925,-62.588172458
7628,Eritrea,2022-01-24,,,,,,,1478.32524905383,5661.48039570644,-2234.58346683076,41.0479202349998,157.19950386,-62.046565168
7629,Eritrea,2022-01-31,,,,,,,1501.13550104613,5721.49152748046,-2215.07768609218,41.6812811309998,158.86580304,-61.504957878
7630,Estonia,2020-01-06,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
7631,Estonia,2020-02-09,-21.29,-12.23,-251.4,-189.708931864762,-73.3,-55.3129065460901,,,,,,
7632,Estonia,2020-02-10,,,,,,,-86.5969101123727,-86.5969101123727,-86.5969101123727,-6.53468867152228,-6.53468867152228,-6.53468867152228
7633,Estonia,2020-02-16,-0.95,-10.69,-254.5,-192.048222591813,-3.1,-2.33929072705156,,,,,,
7634,Estonia,2020-02-17,,,,,,,-93.4625468164969,-93.4625468164969,-93.4625468164969,-7.05277642240172,-7.05277642240172,-7.05277642240172
7635,Estonia,2020-02-23,-3.24,-9.75,-265.6,-200.424392614482,-11.1,-8.37617002266848,,,,,,
7636,Estonia,2020-02-24,,,,,,,-112.501310861446,-112.501310861446,-112.501310861446,-8.48946042836533,-8.48946042836533,-8.48946042836533
7637,Estonia,2020-03-01,-6.5,-9.39,-287.5,-216.950349686233,-21.9,-16.5259570717513,,,,,,
7638,Estonia,2020-03-02,,,,,,,-154.540074906395,-154.540074906395,-154.540074906395,-11.6617472318188,-11.6617472318188,-11.6617472318188
7639,Estonia,2020-03-08,-13.29,-9.78,-332.4,-250.832334732883,-44.9,-33.88198504665,,,,,,
7640,Estonia,2020-03-09,,,,,,,-138.778838951344,-138.778838951344,-138.778838951344,-10.4723887441891,-10.4723887441891,-10.4723887441891
7641,Estonia,2020-03-15,3.94,-8.58,-319.5,-241.097866868701,12.9,9.73446786418229,,,,,,
7642,Estonia,2020-03-16,,,,,,,-140.217602996293,-140.217602996293,-140.217602996293,-10.580959305117,-10.580959305117,-10.580959305117
7643,Estonia,2020-03-22,-1.36,-8.01,-323.8,-244.342689490095,-4.3,-3.2448226213941,,,,,,
7644,Estonia,2020-03-23,,,,,,,-132.656367041243,-132.656367041243,-132.656367041243,-10.010380945288,-10.010380945288,-10.010380945288
7645,Estonia,2020-03-29,1.47,-7.32,-319.1,-240.79602290392,4.7,3.54666658617494,,,,,,
7646,Estonia,2020-03-30,,,,,,,-120.495131086192,-120.495131086192,-120.495131086192,-9.09268202596097,-9.09268202596097,-9.09268202596097
7647,Estonia,2020-04-05,3.07,-6.64,-309.8,-233.778150722765,9.3,7.01787218115467,,,,,,
7648,Estonia,2020-04-06,,,,,,,-115.133895131141,-115.133895131141,-115.133895131141,-8.68811784676142,-8.68811784676142,-8.68811784676142
7649,Estonia,2020-04-12,0.81,-6.18,-307.3,-231.891625942885,2.5,1.88652477988029,,,,,,
7650,Estonia,2020-04-13,,,,,,,-106.17265917609,-106.17265917609,-106.17265917609,-8.01189409925912,-8.01189409925912,-8.01189409925912
7651,Estonia,2020-04-19,2.01,-5.71,-301.2,-227.288505479977,6.1,4.6031204629079,,,,,,
7652,Estonia,2020-04-20,,,,,,,-73.0114232210393,-73.0114232210393,-73.0114232210393,-5.50951436483271,-5.50951436483271,-5.50951436483271
7653,Estonia,2020-04-26,10.5,-4.87,-270.9,-204.423825147828,30.3,22.8646803321491,,,,,,
7654,Estonia,2020-04-27,,,,,,,-59.0501872659883,-59.0501872659883,-59.0501872659883,-4.45598566135434,-4.45598566135434,-4.45598566135434
7655,Estonia,2020-05-03,3.79,-4.44,-259.8,-196.04765512516,11.1,8.37617002266848,,,,,,
7656,Estonia,2020-05-04,,,,,,,-40.2889513109373,-40.2889513109373,-40.2889513109373,-3.04024420013895,-3.04024420013895,-3.04024420013895
7657,Estonia,2020-05-10,5.46,-3.97,-243.9,-184.049357525121,15.9,11.9982976000386,,,,,,
7658,Estonia,2020-05-11,,,,,,,-61.1277153558863,-61.1277153558863,-61.1277153558863,-4.61275799025394,-4.61275799025394,-4.61275799025394
7659,Estonia,2020-05-17,-7.68,-4.15,-267.6,-201.933612438386,-23.7,-17.8842549132651,,,,,,
7660,Estonia,2020-05-18,,,,,,,-70.3664794008355,-70.3664794008355,-70.3664794008355,-5.30992428250448,-5.30992428250448,-5.30992428250448
7661,Estonia,2020-05-24,-4.17,-4.15,-279.7,-211.064392373007,-12.1,-9.1307799346206,,,,,,
7662,Estonia,2020-05-25,,,,,,,-44.4052434457847,-44.4052434457847,-44.4052434457847,-3.35086368468359,-3.35086368468359,-3.35086368468359
7663,Estonia,2020-05-31,8.31,-3.65,-256.6,-193.632903406913,23.1,17.4314889660939,,,,,,
7664,Estonia,2020-06-01,,,,,,,-55.6440074907339,-55.6440074907339,-55.6440074907339,-4.19895195932456,-4.19895195932456,-4.19895195932456
7665,Estonia,2020-06-07,-4.98,-3.7,-270.7,-204.272903165438,-14.1,-10.6399997585248,,,,,,
7666,Estonia,2020-06-08,,,,,,,-52.0827715356832,-52.0827715356832,-52.0827715356832,-3.93021756427641,-3.93021756427641,-3.93021756427641
7667,Estonia,2020-06-14,0.26,-3.56,-270.0,-203.744676227071,0.7,0.528226938366481,,,,,,
7668,Estonia,2020-06-15,,,,,,,-45.7215355806326,-45.7215355806326,-45.7215355806326,-3.45019239388167,-3.45019239388167,-3.45019239388167
7669,Estonia,2020-06-21,1.27,-3.39,-266.5,-201.103541535239,3.5,2.6411346918324,,,,,,
7670,Estonia,2020-06-22,,,,,,,-22.1602996255818,-22.1602996255818,-22.1602996255818,-1.67223817492928,-1.67223817492928,-1.67223817492928
7671,Estonia,2020-06-28,7.77,-3.03,-245.8,-185.48311635783,20.7,15.6204251774088,,,,,,
