,location,date,people_fully_vaccinated,people_fully_vaccinated_per_hundred,people_partly_vaccinated,people_partly_vaccinated_per_hundred
32963,Tunisia,2021-09-20,3262290.0,27.33,1432839.0,12.00458554643004
32964,Tunisia,2021-09-21,3286497.0,27.53,1426523.0,11.951668950559009
32965,Tunisia,2021-09-22,3324088.0,27.85,1405602.0,11.776389010372524
32966,Tunisia,2021-09-23,3357086.0,28.13,1388282.0,11.631278902632458
32967,Tunisia,2021-09-24,3387656.0,28.38,1373603.0,11.508295572868231
32968,Tunisia,2021-09-25,3418333.0,28.64,1355748.0,11.358703137897164
32969,Tunisia,2021-09-27,3768319.0,31.57,1246376.0,10.44236464460926
32970,Tunisia,2021-09-28,3806236.0,31.89,1227367.0,10.283103787910015
32971,Tunisia,2021-10-01,3861062.0,32.35,1225859.0,10.27046948984581
32972,Tunisia,2021-10-02,3881681.0,32.52,1231670.0,10.319155103938046
32973,Tunisia,2021-10-03,3896327.0,32.64,1242962.0,10.413761532148257
32974,Tunisia,2021-10-04,3929697.0,32.92,1226373.0,10.274775875260268
32975,Tunisia,2021-10-05,3956254.0,33.15,1216366.0,10.190935410586201
32976,Tunisia,2021-10-06,3973932.0,33.29,1219157.0,10.214318915823068
32977,Tunisia,2021-10-07,3992462.0,33.45,1218053.0,10.205069403181898
32978,Tunisia,2021-10-08,4014524.0,33.63,1219450.0,10.216773723072944
32979,Tunisia,2021-10-09,4048705.0,33.92,1206999.0,10.112456982225854
32980,Tunisia,2021-10-10,4073857.0,34.13,1204722.0,10.093379862403445
32981,Tunisia,2021-10-11,4095504.0,34.31,1199001.0,10.045448284667827
32982,Tunisia,2021-10-12,4113510.0,34.46,1202734.0,10.07672403710395
32983,Tunisia,2021-10-13,4131734.0,34.62,1209466.0,10.133125956578901
32984,Tunisia,2021-10-14,4149625.0,34.77,1219996.0,10.221348210303086
32985,Tunisia,2021-10-15,4161982.0,34.87,1221746.0,10.236010028348415
32986,Tunisia,2021-10-16,4189084.0,35.1,1211049.0,10.146388618273619
32987,Tunisia,2021-10-17,4205797.0,35.24,1206187.0,10.105653898652822
32988,Tunisia,2021-10-18,4222476.0,35.38,1198227.0,10.03896357200092
32989,Tunisia,2021-10-19,4240154.0,35.52,1192859.0,9.993989492419589
32990,Tunisia,2021-10-20,4262137.0,35.71,1182804.0,9.909746875021993
32991,Tunisia,2021-10-21,4289685.0,35.94,1172300.0,9.821742454023052
32992,Tunisia,2021-10-22,4321918.0,36.21,1151023.0,9.64347988113706
32993,Tunisia,2021-10-23,4342563.0,36.38,1143183.0,9.577794936293982
32994,Tunisia,2021-10-24,4357077.0,36.5,1132758.0,9.490452391652516
32995,Tunisia,2021-10-25,4397120.0,36.84,1107785.0,9.281224059054786
32996,Tunisia,2021-10-28,4471453.0,37.46,1090287.0,9.134622634964968
32997,Tunisia,2021-10-29,4495433.0,37.66,1083882.0,9.080960380919059
32998,Tunisia,2021-10-30,4516636.0,37.84,1079673.0,9.045696613974606
32999,Tunisia,2021-11-01,4552944.0,38.15,1074692.0,9.003964890726728
33000,Tunisia,2021-11-02,4567385.0,38.27,1082575.0,9.070010097384634
33001,Tunisia,2021-11-03,4585358.0,38.42,1078335.0,9.034486606806235
33002,Tunisia,2021-11-04,4598476.0,38.53,1079591.0,9.045009603071911
33003,Tunisia,2021-11-05,4615502.0,38.67,1079367.0,9.04313289036211
33004,Tunisia,2021-11-06,4625538.0,38.75,1080167.0,9.04983543575426
33005,Tunisia,2021-11-07,4644077.0,38.91,1085552.0,9.094951944425175
33006,Tunisia,2021-11-08,4652007.0,38.98,1092684.0,9.1547051365962
33007,Tunisia,2021-11-09,4683045.0,39.24,1079138.0,9.041214286743605
33008,Tunisia,2021-11-10,4705667.0,39.42,1071059.0,8.973526956464621
33009,Tunisia,2021-11-11,4723670.0,39.58,1067113.0,8.940466651317838
33010,Tunisia,2021-11-12,4745923.0,39.76,1056464.0,8.85124739396657
33011,Tunisia,2021-11-13,4762715.0,39.9,1055966.0,8.847075059459957
33012,Tunisia,2021-11-14,4773511.0,39.99,1056887.0,8.854791364842669
33013,Tunisia,2021-11-15,4796143.0,40.18,1048417.0,8.783828165503273
33014,Tunisia,2021-11-16,4809585.0,40.3,1049135.0,8.789843699992728
33015,Tunisia,2021-11-17,4820932.0,40.39,1049550.0,8.793320645414907
33016,Tunisia,2021-11-18,4830374.0,40.47,1050363.0,8.800132107169679
33017,Tunisia,2021-11-19,4842968.0,40.58,1048759.0,8.786693503658418
33018,Tunisia,2021-11-20,4856968.0,40.69,1043520.0,8.742800209521569
33019,Tunisia,2021-11-22,4997447.0,41.87,999853.0,8.376950147472755
33020,Tunisia,2021-11-23,5014437.0,42.01,994271.0,8.330183136999022
33021,Tunisia,2021-11-24,5029931.0,42.14,990303.0,8.296938511853954
33022,Tunisia,2021-11-25,5053915.0,42.34,981145.0,8.220211123477307
33023,Tunisia,2021-11-26,5071636.0,42.49,975876.0,8.176066483888254
33024,Tunisia,2021-11-27,5089447.0,42.64,972150.0,8.144849378724311
33025,Tunisia,2021-11-28,5105502.0,42.77,969711.0,8.124414993459991
33026,Tunisia,2021-11-29,5129211.0,42.97,962801.0,8.066521757635288
33027,Tunisia,2021-11-30,5156641.0,43.2,955685.0,8.006902616372107
33028,Tunisia,2021-12-01,5176785.0,43.37,950747.0,7.965531154939056
33029,Tunisia,2021-12-02,5191973.0,43.5,948909.0,7.950132056900588
33030,Tunisia,2021-12-03,5212203.0,43.67,943839.0,7.907654675477834
33031,Tunisia,2021-12-04,5231608.0,43.83,940405.0,7.878883999382024
33032,Tunisia,2021-12-05,5247095.0,43.96,940400.0,7.878842108473324
33033,Tunisia,2021-12-06,5261145.0,44.08,939362.0,7.870145555827008
33034,Tunisia,2021-12-07,5275808.0,44.2,938014.0,7.858851766841235
33035,Tunisia,2021-12-08,5291788.0,44.34,936421.0,7.845505323329115
33036,Tunisia,2021-12-09,5306722.0,44.46,934440.0,7.828908145301801
33037,Tunisia,2021-12-10,5324150.0,44.61,933461.0,7.820705905378156
33038,Tunisia,2021-12-11,5343504.0,44.77,932418.0,7.81196746182314
33039,Tunisia,2021-12-12,5357940.0,44.89,934763.0,7.831614298003882
33040,Tunisia,2021-12-13,5377874.0,45.06,934435.0,7.828866254393099
33041,Tunisia,2021-12-14,5397832.0,45.22,933988.0,7.8251212071552345
33042,Tunisia,2021-12-15,5416468.0,45.38,932738.0,7.814648479979999
33043,Tunisia,2021-12-16,5436870.0,45.55,930866.0,7.798964523762367
33044,Tunisia,2021-12-17,5451952.0,45.68,934440.0,7.828908145301801
33045,Tunisia,2021-12-18,5474150.0,45.86,934596.0,7.8302151416532695
33046,Tunisia,2021-12-19,5495388.0,46.04,931917.0,7.807769992771305
33047,Tunisia,2021-12-20,5521000.0,46.26,929802.0,7.790050138390805
33048,Tunisia,2021-12-23,5636108.0,47.22,926751.0,7.76448830590149
33049,Tunisia,2021-12-24,5659859.0,47.42,922569.0,7.729450749864022
33050,Tunisia,2021-12-26,5774360.0,48.38,950550.0,7.963880653136238
33051,Tunisia,2021-12-27,5798130.0,48.58,956014.0,8.009659038164628
33052,Tunisia,2021-12-28,5830391.0,48.85,963916.0,8.075863430275598
33053,Tunisia,2021-12-29,5860069.0,49.1,968554.0,8.114721437186594
33054,Tunisia,2021-12-30,5903522.0,49.46,966747.0,8.099582062782073
33055,Tunisia,2021-12-31,5921997.0,49.62,967211.0,8.10346953910952
33056,Tunisia,2022-01-01,5933117.0,49.71,966372.0,8.096440244629502
33057,Tunisia,2022-01-02,5942688.0,49.79,967557.0,8.106368389991625
33058,Tunisia,2022-01-04,6000478.0,50.27,954442.0,7.9964885364690526
33059,Tunisia,2022-01-05,6016132.0,50.4,954189.0,7.9943688564887845
33060,Tunisia,2022-01-06,6027072.0,50.5,952916.0,7.983703431133525
33061,Tunisia,2022-01-07,6036185.0,50.57,950593.0,7.964240914951066
33062,Tunisia,2022-01-08,6044661.0,50.64,948826.0,7.949436667816154
33063,Tunisia,2022-01-09,6052532.0,50.71,946005.0,7.925801817127081
33064,Tunisia,2022-01-10,6059981.0,50.77,944936.0,7.91684554084682
33065,Tunisia,2022-01-11,6069911.0,50.85,941901.0,7.891417759265347
33066,Tunisia,2022-01-12,6078905.0,50.93,939303.0,7.869651243104338
33067,Tunisia,2022-01-13,6087525.0,51.0,937456.0,7.8541767414302095
33068,Tunisia,2022-01-14,6097229.0,51.08,933966.0,7.824936887156951
33069,Tunisia,2022-01-15,6107788.0,51.17,929127.0,7.7843948657161794
33070,Tunisia,2022-01-16,6116577.0,51.25,924110.0,7.742361527925652
33071,Tunisia,2022-01-17,6124275.0,51.31,921749.0,7.722580640837068
33072,Tunisia,2022-01-18,6132884.0,51.38,917748.0,7.689059535694573
33073,Tunisia,2022-01-19,6140624.0,51.45,914379.0,7.660833441411878
33074,Tunisia,2022-01-21,6175817.0,51.74,903864.0,7.572736860413795
33075,Tunisia,2022-01-22,6187489.0,51.84,895827.0,7.5054014137679
33076,Tunisia,2022-01-23,6193743.0,51.89,891596.0,7.469953326825161
33077,Tunisia,2022-01-24,6201904.0,51.96,886310.0,7.425666258146525
33078,Tunisia,2022-01-25,6206900.0,52.0,882769.0,7.395999116604517
33079,Tunisia,2022-01-26,6211633.0,52.04,880289.0,7.375221225888849
33080,Tunisia,2022-01-27,6217064.0,52.09,876905.0,7.346869458880051
33081,Tunisia,2022-01-28,6222157.0,52.13,873732.0,7.320285488218434
33082,Tunisia,2022-01-29,6226898.0,52.17,871081.0,7.298074928425194
33083,Tunisia,2022-01-30,6230542.0,52.2,868356.0,7.27524438318318
33084,Tunisia,2022-01-31,6234262.0,52.23,866592.0,7.260465270593487
33085,Turkey,2021-02-12,336532.0,0.4,2731290.0,3.2116676020395203
33086,Turkey,2021-02-13,456891.0,0.54,2796114.0,3.2878928072116587
33087,Turkey,2021-02-14,488937.0,0.57,2847227.0,3.347995530153216
33088,Turkey,2021-02-15,573879.0,0.67,3034269.0,3.567934361848377
33089,Turkey,2021-02-16,646162.0,0.76,3338460.0,3.925626287470337
33090,Turkey,2021-02-17,746170.0,0.88,3731262.0,4.387514061165671
33091,Turkey,2021-02-18,867116.0,1.02,4161063.0,4.89290819618033
33092,Turkey,2021-02-19,976716.0,1.15,4408267.0,5.183590283360592
33093,Turkey,2021-02-20,1030416.0,1.21,4472678.0,5.259329850347242
33094,Turkey,2021-02-21,1053837.0,1.24,4464156.0,5.249309006238933
33095,Turkey,2021-02-22,1098831.0,1.29,4639640.0,5.455657024016725
33096,Turkey,2021-02-23,1182976.0,1.39,4923546.0,5.789496236339339
33097,Turkey,2021-02-24,1267285.0,1.49,5085125.0,5.979493651286102
33098,Turkey,2021-02-25,1397487.0,1.64,5184752.0,6.096642986650853
33099,Turkey,2021-02-26,1553658.0,1.83,5191489.0,6.104564886059169
33100,Turkey,2021-02-27,1660133.0,1.95,5194509.0,6.108116041798091
33101,Turkey,2021-02-28,1677952.0,1.97,5191971.0,6.105131659922137
33102,Turkey,2021-03-01,1799160.0,2.12,5176398.0,6.086819690279015
33103,Turkey,2021-03-02,1949918.0,2.29,5173804.0,6.08376945915757
33104,Turkey,2021-03-03,2077031.0,2.44,5163484.0,6.0716343839172815
33105,Turkey,2021-03-04,2206502.0,2.59,5147034.0,6.052291168054611
33106,Turkey,2021-03-05,2309952.0,2.72,5136385.0,6.03976922849707
33107,Turkey,2021-03-06,2373684.0,2.79,5136239.0,6.039597550107042
33108,Turkey,2021-03-07,2392405.0,2.81,5132538.0,6.035245620507788
33109,Turkey,2021-03-08,2436957.0,2.87,5128066.0,6.029987087903662
33110,Turkey,2021-03-09,2546475.0,2.99,5130044.0,6.032312977324718
33111,Turkey,2021-03-10,2614803.0,3.07,5130677.0,6.033057308974631
33112,Turkey,2021-03-11,2694656.0,3.17,5113182.0,6.012485299155944
33113,Turkey,2021-03-12,2883712.0,3.39,4974853.0,5.849827079881344
33114,Turkey,2021-03-13,3035740.0,3.57,4851804.0,5.705136297590426
33115,Turkey,2021-03-14,3099300.0,3.64,4793495.0,5.636571946603412
33116,Turkey,2021-03-15,3349666.0,3.94,4562280.0,5.36469099488991
33117,Turkey,2021-03-16,3747976.0,4.41,4200344.0,4.93909791425337
33118,Turkey,2021-03-17,4165023.0,4.9,3812199.0,4.482686210848155
33119,Turkey,2021-03-18,4439972.0,5.22,3551538.0,4.176180314800784
33120,Turkey,2021-03-19,4836843.0,5.69,3170891.0,3.7285853550149186
33121,Turkey,2021-03-20,5013676.0,5.9,3002402.0,3.5304626135264505
33122,Turkey,2021-03-21,5040024.0,5.93,2977674.0,3.501385468125108
33123,Turkey,2021-03-22,5220163.0,6.14,2825626.0,3.322595359584856
33124,Turkey,2021-03-23,5497482.0,6.46,2594203.0,3.0504698249595354
33125,Turkey,2021-03-24,5836824.0,6.86,2296219.0,2.700076582672505
33126,Turkey,2021-03-25,6064254.0,7.13,2098902.0,2.4680555903093238
33127,Turkey,2021-03-26,6295693.0,7.4,1899861.0,2.23400738188856
33128,Turkey,2021-03-27,6435535.0,7.57,1781589.0,2.0949337754138107
33129,Turkey,2021-03-29,6578388.0,7.74,1792484.0,2.107744981299755
33130,Turkey,2021-03-30,6687094.0,7.86,1927274.0,2.2662417634352687
33131,Turkey,2021-03-31,6840333.0,8.04,2154121.0,2.5329864740005545
33132,Turkey,2021-04-01,6942183.0,8.16,2264317.0,2.6625636785721474
33133,Turkey,2021-04-02,7003424.0,8.24,2310322.0,2.716660009621515
33134,Turkey,2021-04-03,7124023.0,8.38,2354873.0,2.7690466120469126
33135,Turkey,2021-04-04,7136424.0,8.39,2410219.0,2.8341268324198787
33136,Turkey,2021-04-05,7197068.0,8.46,2599438.0,3.056625553533461
33137,Turkey,2021-04-06,7279637.0,8.56,2808601.0,3.3025760130765316
33138,Turkey,2021-04-07,7345498.0,8.64,3013892.0,3.543973467645726
33139,Turkey,2021-04-08,7462746.0,8.78,3164291.0,3.7208245510821762
33140,Turkey,2021-04-09,7542933.0,8.87,3234518.0,3.8034030325647095
33141,Turkey,2021-04-10,7579623.0,8.91,3286108.0,3.864066649972315
33142,Turkey,2021-04-11,7587364.0,8.92,3320068.0,3.9039995138444277
33143,Turkey,2021-04-12,7620131.0,8.96,3488716.0,4.102309220154911
33144,Turkey,2021-04-13,7674352.0,9.02,3714054.0,4.36727952873012
33145,Turkey,2021-04-14,7716384.0,9.07,3839907.0,4.51526747681307
33146,Turkey,2021-04-15,7737134.0,9.1,3971001.0,4.669418208746247
33147,Turkey,2021-04-16,7773371.0,9.14,4265032.0,5.015163199829319
33148,Turkey,2021-04-17,7785631.0,9.15,4366097.0,5.134003449747901
33149,Turkey,2021-04-18,7787785.0,9.16,4394645.0,5.167572454395164
33150,Turkey,2021-04-19,7815143.0,9.19,4445218.0,5.227040202469497
33151,Turkey,2021-04-20,7856647.0,9.24,4569933.0,5.37368999981374
33152,Turkey,2021-04-21,7887103.0,9.27,4703479.0,5.53072398799587
33153,Turkey,2021-04-22,7932297.0,9.33,4864381.0,5.719925332599836
33154,Turkey,2021-04-23,7946945.0,9.34,4993537.0,5.8717972102873075
33155,Turkey,2021-04-24,7954030.0,9.35,5160343.0,6.067940946772926
33156,Turkey,2021-04-25,7958979.0,9.36,5213005.0,6.12986510687991
33157,Turkey,2021-04-26,8107078.0,9.53,5180629.0,6.0917948359516565
33158,Turkey,2021-04-27,8295424.0,9.75,5087613.0,5.982419239192869
33159,Turkey,2021-04-28,8619993.0,10.14,4892817.0,5.753362638756119
33160,Turkey,2021-04-29,8921774.0,10.49,4724624.0,5.555587957565241
33161,Turkey,2021-04-30,9104637.0,10.71,4607617.0,5.418001838510935
33162,Turkey,2021-05-01,9146939.0,10.76,4605168.0,5.415122109900133
33163,Turkey,2021-05-02,9206329.0,10.83,4594076.0,5.402079255775591
33164,Turkey,2021-05-03,9360609.0,11.01,4573259.0,5.377600974644089
33165,Turkey,2021-05-04,9596952.0,11.28,4535209.0,5.332858764092444
33166,Turkey,2021-05-05,9839869.0,11.57,4424145.0,5.202260896215757
33167,Turkey,2021-05-06,10076124.0,11.85,4315471.0,5.074473380066229
33168,Turkey,2021-05-07,10214163.0,12.01,4262718.0,5.012442214935324
33169,Turkey,2021-05-08,10307829.0,12.12,4237695.0,4.983018185115775
33170,Turkey,2021-05-09,10332793.0,12.15,4253187.0,5.001234908528813
33171,Turkey,2021-05-10,10399911.0,12.23,4218256.0,4.96016026577508
33172,Turkey,2021-05-11,10518123.0,12.37,4142428.0,4.870995683864169
33173,Turkey,2021-05-12,10637602.0,12.51,4073671.0,4.790145745075746
33174,Turkey,2021-05-13,10669750.0,12.55,4062777.0,4.777335715069186
33175,Turkey,2021-05-14,10747682.0,12.64,4066634.0,4.781871081852305
33176,Turkey,2021-05-15,10792375.0,12.69,4102677.0,4.824253302480766
33177,Turkey,2021-05-16,10825003.0,12.73,4122737.0,4.84784144291877
33178,Turkey,2021-05-17,10963952.0,12.89,4023030.0,4.730598037203318
33179,Turkey,2021-05-18,11334344.0,13.33,3868475.0,4.548859999048008
33180,Turkey,2021-05-19,11455389.0,13.47,3910682.0,4.598490340197898
33181,Turkey,2021-05-20,11572097.0,13.61,3939180.0,4.632000550875974
33182,Turkey,2021-05-21,11873853.0,13.96,3997694.0,4.700805957136656
33183,Turkey,2021-05-22,11899188.0,13.99,4020571.0,4.72770654979868
33184,Turkey,2021-05-23,12002892.0,14.11,4042943.0,4.75401332337191
33185,Turkey,2021-05-24,12045647.0,14.16,4069941.0,4.785759714974363
33186,Turkey,2021-05-25,12142752.0,14.28,4112343.0,4.835619352604083
33187,Turkey,2021-05-26,12190879.0,14.34,4129575.0,4.855882106144844
33188,Turkey,2021-05-27,12228353.0,14.38,4148747.0,4.878426065690078
33189,Turkey,2021-05-28,12277313.0,14.44,4175551.0,4.909944336692084
33190,Turkey,2021-05-29,12303813.0,14.47,4195055.0,4.932878688192723
33191,Turkey,2021-05-30,12409186.0,14.59,4142589.0,4.871185000444952
33192,Turkey,2021-05-31,12542712.0,14.75,4086119.0,4.804783091644653
33193,Turkey,2021-06-01,12635505.0,14.86,4104675.0,4.826602709489497
33194,Turkey,2021-06-02,12732685.0,14.97,4191689.0,4.928920678187024
33195,Turkey,2021-06-03,12894458.0,15.16,4340343.0,5.103719852098832
33196,Turkey,2021-06-04,12971620.0,15.25,4375270.0,5.14478979133503
33197,Turkey,2021-06-05,13060357.0,15.36,4455348.0,5.238951860626873
33198,Turkey,2021-06-06,13157483.0,15.47,4542354.0,5.34126042228933
33199,Turkey,2021-06-07,13258481.0,15.59,4729361.0,5.561158098206059
33200,Turkey,2021-06-08,13350452.0,15.7,4888934.0,5.748796699109022
33201,Turkey,2021-06-09,13448541.0,15.81,5090259.0,5.9855306160422685
33202,Turkey,2021-06-10,13540335.0,15.92,5426902.0,6.381382179425647
33203,Turkey,2021-06-11,13603734.0,16.0,5745523.0,6.756042044555105
33204,Turkey,2021-06-12,13666980.0,16.07,6094202.0,7.1660464922012865
33205,Turkey,2021-06-13,13733999.0,16.15,6584691.0,7.7428023952568985
33206,Turkey,2021-06-14,13814849.0,16.24,7148467.0,8.405734970709315
33207,Turkey,2021-06-15,13973218.0,16.43,8294789.0,9.753671377647116
33208,Turkey,2021-06-16,14085021.0,16.56,9569057.0,11.252056848218054
33209,Turkey,2021-06-17,14220255.0,16.72,11005691.0,12.941365150810762
33210,Turkey,2021-06-18,14317739.0,16.84,11983674.0,14.09135519816766
33211,Turkey,2021-06-19,14370178.0,16.9,12454434.0,14.644912176861292
33212,Turkey,2021-06-20,14490130.0,17.04,13633118.0,16.030902392415975
33213,Turkey,2021-06-21,14576943.0,17.14,14475293.0,17.021198612424698
33214,Turkey,2021-06-22,14617958.0,17.19,14844207.0,17.454996979401038
33215,Turkey,2021-06-23,14683436.0,17.27,15584296.0,18.325252376640375
33216,Turkey,2021-06-24,14741669.0,17.33,16348400.0,19.22374651728044
33217,Turkey,2021-06-25,14795011.0,17.4,17043954.0,20.04163412616452
33218,Turkey,2021-06-26,14845875.0,17.46,17387878.0,20.446047267340976
33219,Turkey,2021-06-27,14915727.0,17.54,17941648.0,21.0972139936796
33220,Turkey,2021-06-28,15004315.0,17.64,18930087.0,22.259499035872977
33221,Turkey,2021-06-29,15056647.0,17.7,19288151.0,22.68053911153564
33222,Turkey,2021-06-30,15217656.0,17.89,19873989.0,23.369413937952327
33223,Turkey,2021-07-01,15336829.0,18.03,19979133.0,23.49305059987722
33224,Turkey,2021-07-02,15522900.0,18.25,20150339.0,23.694368205651333
33225,Turkey,2021-07-03,15625651.0,18.37,20203313.0,23.756659240126048
33226,Turkey,2021-07-04,15779136.0,18.55,20305105.0,23.876354354356614
33227,Turkey,2021-07-05,15962069.0,18.77,20453965.0,24.051395759421474
33228,Turkey,2021-07-06,16140197.0,18.98,20596521.0,24.21902442085118
33229,Turkey,2021-07-07,16347747.0,19.22,20680696.0,24.318004067978247
33230,Turkey,2021-07-08,16639474.0,19.57,20678642.0,24.315588811724027
33231,Turkey,2021-07-09,16893992.0,19.87,20636258.0,24.265750339923212
33232,Turkey,2021-07-10,17070834.0,20.07,20573551.0,24.19201447140647
33233,Turkey,2021-07-11,17350100.0,20.4,20461042.0,24.059717457820266
33234,Turkey,2021-07-12,17808050.0,20.94,20282114.0,23.849319711444846
33235,Turkey,2021-07-13,18356412.0,21.58,19981308.0,23.495608137536873
33236,Turkey,2021-07-14,19018721.0,22.36,19520093.0,22.953274927561125
33237,Turkey,2021-07-15,20013130.0,23.53,18773291.0,22.075125852018683
33238,Turkey,2021-07-16,20139223.0,23.68,18669713.0,21.953330617208742
33239,Turkey,2021-07-17,20552887.0,24.17,18347828.0,21.57483268177073
33240,Turkey,2021-07-18,20832201.0,24.5,18132924.0,21.322131498685554
33241,Turkey,2021-07-19,21162757.0,24.88,17875857.0,21.019851713143378
33242,Turkey,2021-07-20,21217144.0,24.95,17830766.0,20.966830135850756
33243,Turkey,2021-07-21,21598476.0,25.4,17547181.0,20.633368380810328
33244,Turkey,2021-07-22,22097661.0,25.98,17179439.0,20.200948144471738
33245,Turkey,2021-07-23,22267239.0,26.18,17053700.0,20.053094246638537
33246,Turkey,2021-07-24,22597613.0,26.57,16815717.0,19.773254943255825
33247,Turkey,2021-07-25,23273023.0,27.37,16324093.0,19.195164417099654
33248,Turkey,2021-07-26,24108507.0,28.35,15728056.0,18.49429679684812
33249,Turkey,2021-07-27,24830627.0,29.2,15241170.0,17.92177758721215
33250,Turkey,2021-07-28,25566171.0,30.06,14764784.0,17.36160511110555
33251,Turkey,2021-07-29,26437993.0,31.09,14224006.0,16.72571540972059
33252,Turkey,2021-07-30,27133225.0,31.91,13796332.0,16.222822370155164
33253,Turkey,2021-07-31,27355633.0,32.17,13657082.0,16.05908116596813
33254,Turkey,2021-08-01,27472822.0,32.3,13590012.0,15.980214935700094
33255,Turkey,2021-08-02,27655792.0,32.52,13509553.0,15.885604856363042
33256,Turkey,2021-08-03,27831923.0,32.73,13472028.0,15.841479982487863
33257,Turkey,2021-08-04,27834147.0,32.73,13472196.0,15.841677530224333
33258,Turkey,2021-08-05,27921501.0,32.83,13425359.0,15.786602867527685
33259,Turkey,2021-08-06,28250858.0,33.22,13239738.0,15.568334960436832
33260,Turkey,2021-08-07,28572955.0,33.6,13059161.0,15.35599818895761
33261,Turkey,2021-08-08,28777993.0,33.84,12948345.0,15.22569193916809
33262,Turkey,2021-08-09,29098283.0,34.22,12776481.0,15.023600604759471
33263,Turkey,2021-08-10,30045631.0,35.33,12287453.0,14.448562661483516
33264,Turkey,2021-08-11,30819342.0,36.24,11913608.0,14.00896603326591
33265,Turkey,2021-08-12,31782995.0,37.37,11521845.0,13.54829999825029
33266,Turkey,2021-08-13,32095253.0,37.74,11398046.0,13.40272730642156
33267,Turkey,2021-08-14,32546912.0,38.27,11237954.0,13.214478424118434
33268,Turkey,2021-08-15,32807818.0,38.58,11138838.0,13.097929963118778
33269,Turkey,2021-08-16,33140399.0,38.97,11046738.0,12.989631471875503
33270,Turkey,2021-08-17,33557585.0,39.46,10965362.0,12.893943111143555
33271,Turkey,2021-08-18,34128107.0,40.13,10897569.0,12.814226720081065
33272,Turkey,2021-08-19,34446015.0,40.5,10858727.0,12.76855321305749
33273,Turkey,2021-08-20,34791602.0,40.91,10845012.0,12.752426027309374
33274,Turkey,2021-08-21,34963740.0,41.11,10832939.0,12.738229635509374
33275,Turkey,2021-08-22,35099244.0,41.27,10837575.0,12.743681012332436
33276,Turkey,2021-08-23,35408683.0,41.64,10909186.0,12.827886910882077
33277,Turkey,2021-08-24,35672814.0,41.95,10976230.0,12.906722568286138
33278,Turkey,2021-08-25,35908553.0,42.22,11040996.0,12.98287957245402
33279,Turkey,2021-08-26,36145891.0,42.5,11101206.0,13.05367927014954
33280,Turkey,2021-08-27,36388775.0,42.79,11140119.0,13.09943626460936
33281,Turkey,2021-08-28,36521647.0,42.95,11154037.0,13.115802153872377
33282,Turkey,2021-08-29,36636290.0,43.08,11160909.0,13.1238827969975
33283,Turkey,2021-08-30,36765581.0,43.23,11163530.0,13.126964776862307
33284,Turkey,2021-08-31,37089601.0,43.61,11181464.0,13.148052997730458
33285,Turkey,2021-09-01,37368108.0,43.94,11195399.0,13.164438876942999
33286,Turkey,2021-09-02,37645172.0,44.27,11209763.0,13.181329208411169
33287,Turkey,2021-09-03,37976800.0,44.66,11221125.0,13.194689549969324
33288,Turkey,2021-09-04,38141442.0,44.85,11234886.0,13.21087082616909
33289,Turkey,2021-09-05,38288329.0,45.02,11263200.0,13.24416467504056
33290,Turkey,2021-09-06,38628745.0,45.42,11318071.0,13.308686352706244
33291,Turkey,2021-09-07,38978541.0,45.83,11346102.0,13.341647427712108
33292,Turkey,2021-09-08,39298396.0,46.21,11350393.0,13.346693126147777
33293,Turkey,2021-09-09,39599848.0,46.56,11330852.0,13.32371526710994
33294,Turkey,2021-09-10,39963236.0,46.99,11270859.0,13.25317073524069
33295,Turkey,2021-09-11,40158373.0,47.22,11253344.0,13.23257520783433
33296,Turkey,2021-09-12,40305712.0,47.39,11230301.0,13.205479419194605
33297,Turkey,2021-09-13,40635924.0,47.78,11144887.0,13.105042857511076
33298,Turkey,2021-09-14,40921431.0,48.12,11057777.0,13.002612004392708
33299,Turkey,2021-09-15,41182546.0,48.43,10971322.0,12.900951352270699
33300,Turkey,2021-09-16,41435326.0,48.72,10879782.0,12.793311353482325
33301,Turkey,2021-09-17,41739242.0,49.08,10758747.0,12.650988792270276
33302,Turkey,2021-09-18,41902917.0,49.27,10698393.0,12.580019767943496
33303,Turkey,2021-09-19,42024517.0,49.42,10647981.0,12.520741336449948
33304,Turkey,2021-09-20,42286431.0,49.72,10538317.0,12.391789699710507
33305,Turkey,2021-09-21,42536503.0,50.02,10419949.0,12.25260320881492
33306,Turkey,2021-09-22,42774152.0,50.3,10301991.0,12.113898828466667
33307,Turkey,2021-09-23,43002194.0,50.57,10182919.0,11.973884518484917
33308,Turkey,2021-09-24,43285677.0,50.9,10031337.0,11.795642369737493
33309,Turkey,2021-09-25,43439793.0,51.08,9951036.0,11.701218079343073
33310,Turkey,2021-09-26,43560247.0,51.22,9882777.0,11.620953728487757
33311,Turkey,2021-09-27,43813987.0,51.52,9742026.0,11.455447529345717
33312,Turkey,2021-09-28,44059772.0,51.81,9598559.0,11.286747641797414
33313,Turkey,2021-09-30,44498344.0,52.32,9342315.0,10.985435604988062
33314,Turkey,2021-10-01,44758512.0,52.63,9182938.0,10.798027476444313
33315,Turkey,2021-10-02,44910311.0,52.81,9087118.0,10.685354713893494
33316,Turkey,2021-10-03,45023309.0,52.94,9015207.0,10.600796051528729
33317,Turkey,2021-10-04,45258194.0,53.22,8882544.0,10.444800364842449
