,location,date,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
25586,Switzerland,2021-10-04,157.0,18.014,487.0,55.877,,,171.0,19.62
25587,Switzerland,2021-10-05,165.0,18.932,463.0,53.124,,,173.0,19.85
25588,Switzerland,2021-10-06,160.0,18.358,434.0,49.796,,,181.0,20.768
25589,Switzerland,2021-10-07,159.0,18.243,438.0,50.255,,,180.0,20.653
25590,Switzerland,2021-10-08,150.0,17.211,415.0,47.616,,,178.0,20.423
25591,Switzerland,2021-10-09,148.0,16.981,400.0,45.895,,,182.0,20.882
25592,Switzerland,2021-10-10,140.0,16.063,390.0,44.748,,,174.0,19.964
25593,Switzerland,2021-10-11,143.0,16.408,415.0,47.616,,,160.0,18.358
25594,Switzerland,2021-10-12,133.0,15.26,401.0,46.01,,,170.0,19.505
25595,Switzerland,2021-10-13,131.0,15.031,391.0,44.863,,,161.0,18.473
25596,Switzerland,2021-10-14,124.0,14.228,368.0,42.224,,,164.0,18.817
25597,Switzerland,2021-10-15,120.0,13.769,362.0,41.535,,,170.0,19.505
25598,Switzerland,2021-10-16,119.0,13.654,378.0,43.371,,,171.0,19.62
25599,Switzerland,2021-10-17,118.0,13.539,374.0,42.912,,,169.0,19.391
25600,Switzerland,2021-10-18,113.0,12.965,381.0,43.715,,,172.0,19.735
25601,Switzerland,2021-10-19,109.0,12.506,388.0,44.518,,,165.0,18.932
25602,Switzerland,2021-10-20,113.0,12.965,366.0,41.994,,,176.0,20.194
25603,Switzerland,2021-10-21,103.0,11.818,366.0,41.994,,,188.0,21.571
25604,Switzerland,2021-10-22,100.0,11.474,367.0,42.109,,,182.0,20.882
25605,Switzerland,2021-10-23,101.0,11.589,384.0,44.059,,,185.0,21.227
25606,Switzerland,2021-10-24,104.0,11.933,406.0,46.584,,,193.0,22.144
25607,Switzerland,2021-10-25,99.0,11.359,412.0,47.272,,,209.0,23.98
25608,Switzerland,2021-10-26,98.0,11.244,404.0,46.354,,,214.0,24.554
25609,Switzerland,2021-10-27,102.0,11.703,380.0,43.601,,,215.0,24.669
25610,Switzerland,2021-10-28,112.0,12.851,415.0,47.616,,,218.0,25.013
25611,Switzerland,2021-10-29,113.0,12.965,417.0,47.846,,,222.0,25.472
25612,Switzerland,2021-10-30,108.0,12.392,427.0,48.993,,,236.0,27.078
25613,Switzerland,2021-10-31,102.0,11.703,439.0,50.37,,,253.0,29.029
25614,Switzerland,2021-11-01,111.0,12.736,469.0,53.812,,,265.0,30.406
25615,Switzerland,2021-11-02,108.0,12.392,483.0,55.419,,,280.0,32.127
25616,Switzerland,2021-11-03,101.0,11.589,473.0,54.271,,,291.0,33.389
25617,Switzerland,2021-11-04,104.0,11.933,488.0,55.992,,,300.0,34.421
25618,Switzerland,2021-11-05,105.0,12.048,477.0,54.73,,,311.0,35.684
25619,Switzerland,2021-11-06,115.0,13.195,507.0,58.172,,,318.0,36.487
25620,Switzerland,2021-11-07,118.0,13.539,531.0,60.926,,,315.0,36.143
25621,Switzerland,2021-11-08,119.0,13.654,554.0,63.565,,,313.0,35.913
25622,Switzerland,2021-11-09,125.0,14.342,573.0,65.745,,,330.0,37.864
25623,Switzerland,2021-11-10,122.0,13.998,572.0,65.63,,,346.0,39.699
25624,Switzerland,2021-11-11,121.0,13.883,580.0,66.548,,,364.0,41.765
25625,Switzerland,2021-11-12,125.0,14.342,620.0,71.138,,,385.0,44.174
25626,Switzerland,2021-11-13,129.0,14.801,633.0,72.629,,,407.0,46.698
25627,Switzerland,2021-11-14,129.0,14.801,680.0,78.022,,,425.0,48.764
25628,Switzerland,2021-11-15,129.0,14.801,703.0,80.661,,,479.0,54.96
25629,Switzerland,2021-11-16,141.0,16.178,717.0,82.267,,,490.0,56.222
25630,Switzerland,2021-11-17,145.0,16.637,742.0,85.136,,,514.0,58.975
25631,Switzerland,2021-11-18,150.0,17.211,761.0,87.316,,,555.0,63.68
25632,Switzerland,2021-11-19,154.0,17.67,780.0,89.496,,,590.0,67.696
25633,Switzerland,2021-11-20,150.0,17.211,807.0,92.594,,,590.0,67.696
25634,Switzerland,2021-11-21,163.0,18.702,899.0,103.15,,,610.0,69.99
25635,Switzerland,2021-11-22,171.0,19.62,932.0,106.936,,,610.0,69.99
25636,Switzerland,2021-11-23,169.0,19.391,998.0,114.509,,,629.0,72.17
25637,Switzerland,2021-11-24,184.0,21.112,1048.0,120.246,,,656.0,75.268
25638,Switzerland,2021-11-25,189.0,21.686,1103.0,126.556,,,652.0,74.809
25639,Switzerland,2021-11-26,198.0,22.718,1103.0,126.556,,,681.0,78.137
25640,Switzerland,2021-11-27,211.0,24.21,1179.0,135.276,,,717.0,82.267
25641,Switzerland,2021-11-28,216.0,24.783,1245.0,142.849,,,742.0,85.136
25642,Switzerland,2021-11-29,224.0,25.701,1316.0,150.995,,,780.0,89.496
25643,Switzerland,2021-11-30,231.0,26.505,1331.0,152.717,,,798.0,91.561
25644,Switzerland,2021-12-01,230.0,26.39,1337.0,153.405,,,819.0,93.971
25645,Switzerland,2021-12-02,239.0,27.422,1324.0,151.913,,,859.0,98.56
25646,Switzerland,2021-12-03,242.0,27.767,1332.0,152.831,,,876.0,100.511
25647,Switzerland,2021-12-04,246.0,28.226,1389.0,159.371,,,881.0,101.084
25648,Switzerland,2021-12-05,256.0,29.373,1492.0,171.189,,,872.0,100.052
25649,Switzerland,2021-12-06,263.0,30.176,1561.0,179.106,,,870.0,99.822
25650,Switzerland,2021-12-07,259.0,29.717,1593.0,182.778,,,896.0,102.805
25651,Switzerland,2021-12-08,263.0,30.176,1638.0,187.941,,,890.0,102.117
25652,Switzerland,2021-12-09,289.0,33.159,1636.0,187.712,,,894.0,102.576
25653,Switzerland,2021-12-10,274.0,31.438,1618.0,185.646,,,896.0,102.805
25654,Switzerland,2021-12-11,269.0,30.865,1651.0,189.433,,,891.0,102.232
25655,Switzerland,2021-12-12,291.0,33.389,1708.0,195.973,,,896.0,102.805
25656,Switzerland,2021-12-13,303.0,34.766,1758.0,201.71,,,891.0,102.232
25657,Switzerland,2021-12-14,289.0,33.159,1683.0,193.104,,,864.0,99.134
25658,Switzerland,2021-12-15,296.0,33.963,1650.0,189.318,,,857.0,98.331
25659,Switzerland,2021-12-16,294.0,33.733,1627.0,186.679,,,826.0,94.774
25660,Switzerland,2021-12-17,299.0,34.307,1585.0,181.86,,,791.0,90.758
25661,Switzerland,2021-12-18,299.0,34.307,1581.0,181.401,,,791.0,90.758
25662,Switzerland,2021-12-19,314.0,36.028,1663.0,190.81,,,791.0,90.758
25663,Switzerland,2021-12-20,313.0,35.913,1711.0,196.317,,,794.0,91.102
25664,Switzerland,2021-12-21,313.0,35.913,1677.0,192.416,,,823.0,94.43
25665,Switzerland,2021-12-22,316.0,36.257,1666.0,191.154,,,815.0,93.512
25666,Switzerland,2021-12-23,310.0,35.569,1622.0,186.105,,,827.0,94.888
25667,Switzerland,2021-12-24,316.0,36.257,1635.0,187.597,,,820.0,94.085
25668,Switzerland,2021-12-25,329.0,37.749,1623.0,186.22,,,819.0,93.971
25669,Switzerland,2021-12-26,327.0,37.519,1688.0,193.678,,,825.0,94.659
25670,Switzerland,2021-12-27,334.0,38.323,1721.0,197.464,,,797.0,91.446
25671,Switzerland,2021-12-28,315.0,36.143,1698.0,194.825,,,803.0,92.135
25672,Switzerland,2021-12-29,325.0,37.29,1731.0,198.612,,,805.0,92.364
25673,Switzerland,2021-12-30,314.0,36.028,1653.0,189.662,,,782.0,89.725
25674,Switzerland,2021-12-31,306.0,35.11,1593.0,182.778,,,786.0,90.184
25675,Switzerland,2022-01-01,307.0,35.225,1591.0,182.548,,,788.0,90.414
25676,Switzerland,2022-01-02,308.0,35.339,1683.0,193.104,,,787.0,90.299
25677,Switzerland,2022-01-03,300.0,34.421,1741.0,199.759,,,824.0,94.544
25678,Switzerland,2022-01-04,306.0,35.11,1788.0,205.152,,,832.0,95.462
25679,Switzerland,2022-01-05,298.0,34.192,1785.0,204.808,,,854.0,97.986
25680,Switzerland,2022-01-06,291.0,33.389,1788.0,205.152,,,885.0,101.543
25681,Switzerland,2022-01-07,287.0,32.93,1817.0,208.479,,,906.0,103.953
25682,Switzerland,2022-01-08,275.0,31.553,1804.0,206.988,,,883.0,101.314
25683,Switzerland,2022-01-09,266.0,30.52,1859.0,213.298,,,851.0,97.642
25684,Switzerland,2022-01-10,279.0,32.012,1868.0,214.331,,,833.0,95.577
25685,Switzerland,2022-01-11,271.0,31.094,1785.0,204.808,,,776.0,89.037
25686,Switzerland,2022-01-12,267.0,30.635,1803.0,206.873,,,751.0,86.168
25687,Switzerland,2022-01-13,262.0,30.061,1770.0,203.087,,,724.0,83.07
25688,Switzerland,2022-01-14,264.0,30.291,1775.0,203.66,,,702.0,80.546
25689,Switzerland,2022-01-15,276.0,31.668,1812.0,207.906,,,712.0,81.694
25690,Switzerland,2022-01-16,271.0,31.094,1855.0,212.839,,,727.0,83.415
25691,Switzerland,2022-01-17,267.0,30.635,1875.0,215.134,,,718.0,82.382
25692,Switzerland,2022-01-18,247.0,28.34,1806.0,207.217,,,714.0,81.923
25693,Switzerland,2022-01-19,245.0,28.111,1778.0,204.005,,,741.0,85.021
25694,Switzerland,2022-01-20,240.0,27.537,1776.0,203.775,,,750.0,86.054
25695,Switzerland,2022-01-21,226.0,25.931,1816.0,208.365,,,751.0,86.168
25696,Switzerland,2022-01-22,228.0,26.16,1859.0,213.298,,,755.0,86.627
25697,Switzerland,2022-01-23,230.0,26.39,1904.0,218.462,,,748.0,85.824
25698,Switzerland,2022-01-24,219.0,25.128,1973.0,226.378,,,755.0,86.627
25699,Switzerland,2022-01-25,215.0,24.669,1983.0,227.526,,,785.0,90.069
25700,Switzerland,2022-01-26,215.0,24.669,1989.0,228.214,,,755.0,86.627
25701,Switzerland,2022-01-27,210.0,24.095,1933.0,221.789,,,730.0,83.759
25702,Switzerland,2022-01-28,205.0,23.521,1894.0,217.314,,,714.0,81.923
25703,Switzerland,2022-01-29,205.0,23.521,1930.0,221.445,,,691.0,79.284
25704,Switzerland,2022-01-30,198.0,22.718,1968.0,225.805,,,,
25705,Switzerland,2022-01-31,206.0,23.636,2019.0,231.656,,,,
25706,Switzerland,2022-02-01,200.0,22.948,1974.0,226.493,,,,
25707,United Kingdom,2020-03-27,,,7267.0,106.543,,,,
25708,United Kingdom,2020-03-28,,,8278.0,121.366,,,,
25709,United Kingdom,2020-03-29,,,9525.0,139.648,,,13918.0,204.055
25710,United Kingdom,2020-03-30,,,11093.0,162.637,,,15835.0,232.161
25711,United Kingdom,2020-03-31,,,12597.0,184.687,,,16949.0,248.493
25712,United Kingdom,2020-04-01,,,13637.0,199.935,,,18429.0,270.192
25713,United Kingdom,2020-04-02,1813.0,26.581,13875.0,203.425,,,19786.0,290.087
25714,United Kingdom,2020-04-03,2120.0,31.082,15546.0,227.923,,,20488.0,300.379
25715,United Kingdom,2020-04-04,2309.0,33.853,17502.0,256.601,,,21218.0,311.082
25716,United Kingdom,2020-04-05,2469.0,36.199,18855.0,276.437,,,21645.0,317.342
25717,United Kingdom,2020-04-06,2644.0,38.764,19493.0,285.791,,,21500.0,315.216
25718,United Kingdom,2020-04-07,2864.0,41.99,20234.0,296.655,,,21818.0,319.879
25719,United Kingdom,2020-04-08,2967.0,43.5,20740.0,304.074,,,21218.0,311.082
25720,United Kingdom,2020-04-09,2963.0,43.441,21005.0,307.959,,,20561.0,301.449
25721,United Kingdom,2020-04-10,3228.0,47.326,21280.0,311.991,,,20094.0,294.603
25722,United Kingdom,2020-04-11,3274.0,48.001,21254.0,311.61,,,19335.0,283.475
25723,United Kingdom,2020-04-12,3301.0,48.397,21687.0,317.958,,,18485.0,271.013
25724,United Kingdom,2020-04-13,3277.0,48.045,21308.0,312.401,,,17602.0,258.067
25725,United Kingdom,2020-04-14,3234.0,47.414,21281.0,312.006,,,16541.0,242.511
25726,United Kingdom,2020-04-15,3228.0,47.326,20582.0,301.757,,,15454.0,226.575
25727,United Kingdom,2020-04-16,3222.0,47.238,20389.0,298.928,,,14837.0,217.529
25728,United Kingdom,2020-04-17,3162.0,46.359,19330.0,283.402,,,14340.0,210.242
25729,United Kingdom,2020-04-18,3247.0,47.605,19456.0,285.249,,,13806.0,202.413
25730,United Kingdom,2020-04-19,3176.0,46.564,19574.0,286.979,,,13398.0,196.431
25731,United Kingdom,2020-04-20,3130.0,45.89,19331.0,283.416,,,12969.0,190.141
25732,United Kingdom,2020-04-21,3036.0,44.511,19139.0,280.601,,,12593.0,184.629
25733,United Kingdom,2020-04-22,2964.0,43.456,18533.0,271.717,,,12243.0,179.497
25734,United Kingdom,2020-04-23,2867.0,42.034,17867.0,261.952,,,11745.0,172.196
25735,United Kingdom,2020-04-24,2703.0,39.629,17063.0,250.165,,,11303.0,165.716
25736,United Kingdom,2020-04-25,2702.0,39.615,16604.0,243.435,,,10927.0,160.203
25737,United Kingdom,2020-04-26,2580.0,37.826,16555.0,242.717,,,10624.0,155.761
25738,United Kingdom,2020-04-27,2460.0,36.067,16662.0,244.285,,,10429.0,152.902
25739,United Kingdom,2020-04-28,2353.0,34.498,15877.0,232.776,,,10235.0,150.058
25740,United Kingdom,2020-04-29,2286.0,33.516,15521.0,227.557,,,10193.0,149.442
25741,United Kingdom,2020-04-30,2224.0,32.607,15164.0,222.323,,,10122.0,148.401
25742,United Kingdom,2020-05-01,2178.0,31.932,14723.0,215.857,,,9860.0,144.56
25743,United Kingdom,2020-05-02,2068.0,30.319,14380.0,210.828,,,9788.0,143.504
25744,United Kingdom,2020-05-03,2009.0,29.454,14188.0,208.013,,,9621.0,141.056
25745,United Kingdom,2020-05-04,1936.0,28.384,14097.0,206.679,,,9331.0,136.804
25746,United Kingdom,2020-05-05,1874.0,27.475,13723.0,201.196,,,8958.0,131.335
25747,United Kingdom,2020-05-06,1802.0,26.42,13148.0,192.766,,,8676.0,127.201
25748,United Kingdom,2020-05-07,1685.0,24.704,12626.0,185.113,,,8399.0,123.14
25749,United Kingdom,2020-05-08,1642.0,24.074,12053.0,176.712,,,8046.0,117.964
25750,United Kingdom,2020-05-09,1585.0,23.238,12015.0,176.155,,,7809.0,114.49
25751,United Kingdom,2020-05-10,1538.0,22.549,11727.0,171.932,,,7537.0,110.502
25752,United Kingdom,2020-05-11,1485.0,21.772,11967.0,175.451,,,7317.0,107.276
25753,United Kingdom,2020-05-12,1414.0,20.731,11591.0,169.938,,,7155.0,104.901
25754,United Kingdom,2020-05-13,1342.0,19.675,11342.0,166.288,,,6916.0,101.397
25755,United Kingdom,2020-05-14,1314.0,19.265,10921.0,160.115,,,6660.0,97.644
25756,United Kingdom,2020-05-15,1337.0,19.602,10691.0,156.743,,,6621.0,97.072
25757,United Kingdom,2020-05-16,1234.0,18.092,10238.0,150.102,,,6491.0,95.166
25758,United Kingdom,2020-05-17,1196.0,17.535,10199.0,149.53,,,6368.0,93.363
25759,United Kingdom,2020-05-18,1141.0,16.728,10231.0,149.999,,,6188.0,90.724
25760,United Kingdom,2020-05-19,1106.0,16.215,10013.0,146.803,,,6085.0,89.214
25761,United Kingdom,2020-05-20,1034.0,15.16,9563.0,140.205,,,5969.0,87.513
25762,United Kingdom,2020-05-21,1008.0,14.779,9293.0,136.247,,,5902.0,86.531
25763,United Kingdom,2020-05-22,964.0,14.133,9184.0,134.649,,,5772.0,84.625
25764,United Kingdom,2020-05-23,928.0,13.606,8814.0,129.224,,,5601.0,82.118
25765,United Kingdom,2020-05-24,886.0,12.99,8814.0,129.224,,,5395.0,79.097
25766,United Kingdom,2020-05-25,863.0,12.653,8836.0,129.547,,,5150.0,75.505
25767,United Kingdom,2020-05-26,847.0,12.418,8732.0,128.022,,,4968.0,72.837
25768,United Kingdom,2020-05-27,783.0,11.48,8220.0,120.515,,,4830.0,70.814
25769,United Kingdom,2020-05-28,751.0,11.011,7907.0,115.926,,,4689.0,68.746
25770,United Kingdom,2020-05-29,719.0,10.541,7586.0,111.22,,,4563.0,66.899
25771,United Kingdom,2020-05-30,704.0,10.322,7268.0,106.558,,,4488.0,65.8
25772,United Kingdom,2020-05-31,679.0,9.955,7238.0,106.118,,,4430.0,64.949
25773,United Kingdom,2020-06-01,652.0,9.559,7248.0,106.265,,,4430.0,64.949
25774,United Kingdom,2020-06-02,636.0,9.325,7087.0,103.904,,,4399.0,64.495
25775,United Kingdom,2020-06-03,602.0,8.826,6815.0,99.916,,,4320.0,63.337
25776,United Kingdom,2020-06-04,571.0,8.372,6580.0,96.471,,,4185.0,61.357
25777,United Kingdom,2020-06-05,554.0,8.122,6379.0,93.524,,,4045.0,59.305
25778,United Kingdom,2020-06-06,540.0,7.917,6149.0,90.152,,,3885.0,56.959
25779,United Kingdom,2020-06-07,515.0,7.551,5944.0,87.146,,,3763.0,55.17
25780,United Kingdom,2020-06-08,509.0,7.463,5931.0,86.956,,,3572.0,52.37
25781,United Kingdom,2020-06-09,491.0,7.199,5736.0,84.097,,,3400.0,49.848
25782,United Kingdom,2020-06-10,439.0,6.436,5475.0,80.27,,,3278.0,48.06
25783,United Kingdom,2020-06-11,390.0,5.718,5179.0,75.93,,,3157.0,46.285
25784,United Kingdom,2020-06-12,393.0,5.762,5090.0,74.626,,,3076.0,45.098
25785,United Kingdom,2020-06-13,390.0,5.718,4941.0,72.441,,,3056.0,44.805
25786,United Kingdom,2020-06-14,393.0,5.762,4908.0,71.957,,,3014.0,44.189
25787,United Kingdom,2020-06-15,385.0,5.645,4870.0,71.4,,,3046.0,44.658
25788,United Kingdom,2020-06-16,378.0,5.542,4863.0,71.298,,,3006.0,44.072
25789,United Kingdom,2020-06-17,357.0,5.234,4719.0,69.186,,,2927.0,42.913
25790,United Kingdom,2020-06-18,352.0,5.161,4560.0,66.855,,,2887.0,42.327
25791,United Kingdom,2020-06-19,330.0,4.838,4414.0,64.715,,,2830.0,41.491
25792,United Kingdom,2020-06-20,346.0,5.073,4252.0,62.34,,,2699.0,39.571
25793,United Kingdom,2020-06-21,310.0,4.545,4222.0,61.9,,,2623.0,38.456
25794,United Kingdom,2020-06-22,340.0,4.985,4281.0,62.765,,,2573.0,37.723
25795,United Kingdom,2020-06-23,311.0,4.56,4134.0,60.61,,,2480.0,36.36
25796,United Kingdom,2020-06-24,316.0,4.633,4030.0,59.085,,,2417.0,35.436
25797,United Kingdom,2020-06-25,276.0,4.046,3850.0,56.446,,,2336.0,34.249
25798,United Kingdom,2020-06-26,268.0,3.929,3620.0,53.074,,,2338.0,34.278
25799,United Kingdom,2020-06-27,270.0,3.959,3544.0,51.959,,,2368.0,34.718
25800,United Kingdom,2020-06-28,270.0,3.959,3557.0,52.15,,,2289.0,33.56
25801,United Kingdom,2020-06-29,262.0,3.841,3748.0,54.95,,,2115.0,31.008
25802,United Kingdom,2020-06-30,279.0,4.09,3383.0,49.599,,,2050.0,30.056
25803,United Kingdom,2020-07-01,259.0,3.797,3198.0,46.887,,,1949.0,28.575
25804,United Kingdom,2020-07-02,239.0,3.504,3079.0,45.142,,,1841.0,26.991
25805,United Kingdom,2020-07-03,231.0,3.387,2942.0,43.133,,,1716.0,25.159
25806,United Kingdom,2020-07-04,221.0,3.24,2802.0,41.081,,,1632.0,23.927
25807,United Kingdom,2020-07-05,217.0,3.181,2741.0,40.186,,,1619.0,23.737
25808,United Kingdom,2020-07-06,209.0,3.064,2699.0,39.571,,,1603.0,23.502
25809,United Kingdom,2020-07-07,197.0,2.888,2598.0,38.09,,,1520.0,22.285
25810,United Kingdom,2020-07-08,185.0,2.712,2454.0,35.979,,,1460.0,21.405
25811,United Kingdom,2020-07-09,188.0,2.756,2345.0,34.381,,,1458.0,21.376
25812,United Kingdom,2020-07-10,191.0,2.8,2244.0,32.9,,,1419.0,20.804
25813,United Kingdom,2020-07-11,168.0,2.463,2119.0,31.067,,,1394.0,20.438
25814,United Kingdom,2020-07-12,159.0,2.331,2101.0,30.803,,,1311.0,19.221
25815,United Kingdom,2020-07-13,162.0,2.375,2113.0,30.979,,,1295.0,18.986
25816,United Kingdom,2020-07-14,145.0,2.126,1993.0,29.22,,,1268.0,18.59
25817,United Kingdom,2020-07-15,153.0,2.243,1974.0,28.941,,,1225.0,17.96
25818,United Kingdom,2020-07-16,142.0,2.082,1829.0,26.815,,,1178.0,17.271
25819,United Kingdom,2020-07-17,143.0,2.097,1804.0,26.449,,,1147.0,16.816
25820,United Kingdom,2020-07-18,137.0,2.009,1776.0,26.038,,,1074.0,15.746
25821,United Kingdom,2020-07-19,131.0,1.921,1742.0,25.54,,,1086.0,15.922
25822,United Kingdom,2020-07-20,129.0,1.891,1734.0,25.423,,,1028.0,15.072
25823,United Kingdom,2020-07-21,137.0,2.009,1634.0,23.956,,,967.0,14.177
25824,United Kingdom,2020-07-22,110.0,1.613,1747.0,25.613,,,959.0,14.06
25825,United Kingdom,2020-07-23,111.0,1.627,1538.0,22.549,,,994.0,14.573
25826,United Kingdom,2020-07-24,104.0,1.525,1453.0,21.303,,,1008.0,14.779
25827,United Kingdom,2020-07-25,93.0,1.363,1401.0,20.54,,,1022.0,14.984
25828,United Kingdom,2020-07-26,92.0,1.349,1383.0,20.276,,,1005.0,14.735
25829,United Kingdom,2020-07-27,97.0,1.422,1370.0,20.086,,,1007.0,14.764
25830,United Kingdom,2020-07-28,93.0,1.363,1369.0,20.071,,,999.0,14.647
25831,United Kingdom,2020-07-29,87.0,1.276,1350.0,19.793,,,973.0,14.265
25832,United Kingdom,2020-07-30,84.0,1.232,1314.0,19.265,,,903.0,13.239
25833,United Kingdom,2020-07-31,86.0,1.261,1266.0,18.561,,,861.0,12.623
25834,United Kingdom,2020-08-01,92.0,1.349,1290.0,18.913,,,870.0,12.755
25835,United Kingdom,2020-08-02,85.0,1.246,1254.0,18.385,,,856.0,12.55
25836,United Kingdom,2020-08-03,77.0,1.129,1251.0,18.341,,,832.0,12.198
25837,United Kingdom,2020-08-04,76.0,1.114,1216.0,17.828,,,843.0,12.359
25838,United Kingdom,2020-08-05,73.0,1.07,1200.0,17.593,,,853.0,12.506
25839,United Kingdom,2020-08-06,69.0,1.012,1155.0,16.934,,,822.0,12.052
25840,United Kingdom,2020-08-07,67.0,0.982,1094.0,16.039,,,823.0,12.066
25841,United Kingdom,2020-08-08,62.0,0.909,1027.0,15.057,,,836.0,12.257
25842,United Kingdom,2020-08-09,65.0,0.953,983.0,14.412,,,849.0,12.447
25843,United Kingdom,2020-08-10,70.0,1.026,1087.0,15.937,,,829.0,12.154
25844,United Kingdom,2020-08-11,73.0,1.07,1039.0,15.233,,,814.0,11.934
25845,United Kingdom,2020-08-12,80.0,1.173,1004.0,14.72,,,775.0,11.362
25846,United Kingdom,2020-08-13,75.0,1.1,1008.0,14.779,,,803.0,11.773
25847,United Kingdom,2020-08-14,73.0,1.07,995.0,14.588,,,790.0,11.582
25848,United Kingdom,2020-08-15,76.0,1.114,974.0,14.28,,,748.0,10.967
25849,United Kingdom,2020-08-16,78.0,1.144,979.0,14.353,,,721.0,10.571
25850,United Kingdom,2020-08-17,73.0,1.07,982.0,14.397,,,731.0,10.717
25851,United Kingdom,2020-08-18,73.0,1.07,953.0,13.972,,,749.0,10.981
25852,United Kingdom,2020-08-19,70.0,1.026,924.0,13.547,,,764.0,11.201
25853,United Kingdom,2020-08-20,76.0,1.114,909.0,13.327,,,732.0,10.732
25854,United Kingdom,2020-08-21,72.0,1.056,888.0,13.019,,,737.0,10.805
25855,United Kingdom,2020-08-22,71.0,1.041,943.0,13.826,,,711.0,10.424
25856,United Kingdom,2020-08-23,72.0,1.056,870.0,12.755,,,705.0,10.336
25857,United Kingdom,2020-08-24,68.0,0.997,876.0,12.843,,,700.0,10.263
25858,United Kingdom,2020-08-25,68.0,0.997,844.0,12.374,,,689.0,10.102
25859,United Kingdom,2020-08-26,64.0,0.938,829.0,12.154,,,704.0,10.322
25860,United Kingdom,2020-08-27,71.0,1.041,840.0,12.315,,,760.0,11.143
25861,United Kingdom,2020-08-28,60.0,0.88,818.0,11.993,,,788.0,11.553
25862,United Kingdom,2020-08-29,66.0,0.968,833.0,12.213,,,825.0,12.096
25863,United Kingdom,2020-08-30,68.0,0.997,831.0,12.183,,,827.0,12.125
25864,United Kingdom,2020-08-31,71.0,1.041,854.0,12.521,,,823.0,12.066
25865,United Kingdom,2020-09-01,82.0,1.202,861.0,12.623,,,836.0,12.257
25866,United Kingdom,2020-09-02,81.0,1.188,803.0,11.773,,,850.0,12.462
25867,United Kingdom,2020-09-03,76.0,1.114,817.0,11.978,,,843.0,12.359
25868,United Kingdom,2020-09-04,69.0,1.012,818.0,11.993,,,861.0,12.623
25869,United Kingdom,2020-09-05,67.0,0.982,812.0,11.905,,,882.0,12.931
25870,United Kingdom,2020-09-06,69.0,1.012,817.0,11.978,,,944.0,13.84
25871,United Kingdom,2020-09-07,77.0,1.129,902.0,13.224,,,1002.0,14.691
25872,United Kingdom,2020-09-08,80.0,1.173,894.0,13.107,,,1055.0,15.468
25873,United Kingdom,2020-09-09,80.0,1.173,924.0,13.547,,,1112.0,16.303
25874,United Kingdom,2020-09-10,78.0,1.144,944.0,13.84,,,1185.0,17.374
25875,United Kingdom,2020-09-11,143.0,2.097,770.0,11.289,,,1262.0,18.502
25876,United Kingdom,2020-09-12,86.0,1.261,812.0,11.905,,,1350.0,19.793
25877,United Kingdom,2020-09-13,92.0,1.349,843.0,12.359,,,1437.0,21.068
25878,United Kingdom,2020-09-14,105.0,1.539,982.0,14.397,,,1548.0,22.696
25879,United Kingdom,2020-09-15,115.0,1.686,1066.0,15.629,,,1632.0,23.927
25880,United Kingdom,2020-09-16,124.0,1.818,1106.0,16.215,,,1714.0,25.129
25881,United Kingdom,2020-09-17,127.0,1.862,1162.0,17.036,,,1760.0,25.804
25882,United Kingdom,2020-09-18,138.0,2.023,1221.0,17.901,,,1791.0,26.258
25883,United Kingdom,2020-09-19,144.0,2.111,1300.0,19.06,,,1833.0,26.874
25884,United Kingdom,2020-09-20,165.0,2.419,1398.0,20.496,,,1897.0,27.812
25885,United Kingdom,2020-09-21,181.0,2.654,1558.0,22.842,,,2011.0,29.484
25886,United Kingdom,2020-09-22,211.0,3.094,1636.0,23.986,,,2091.0,30.657
25887,United Kingdom,2020-09-23,228.0,3.343,1730.0,25.364,,,2231.0,32.709
25888,United Kingdom,2020-09-24,243.0,3.563,1846.0,27.065,,,2390.0,35.04
25889,United Kingdom,2020-09-25,262.0,3.841,2020.0,29.616,,,2509.0,36.785
